record_timestamp,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR
22/1/2024 12:30,13.4375,18.6187,0,11.8594,16.5156,16.9937,21.3219,21.3312,0,20.6625,20.4781,0
22/1/2024 12:45,13.725,18.6187,0,11.7312,16.4,17.0725,21.3094,21.3281,0,20.6656,20.4719,0
22/1/2024 13:00,13.7187,18.5906,0,11.8031,16.3656,17.0775,21.3094,21.325,0,20.6625,20.4781,0
22/1/2024 13:15,13.45,18.5906,0,11.7531,16.3375,17.1187,21.3094,21.325,0,20.65,20.4781,0
22/1/2024 13:30,13.5406,18.5969,0,11.6719,16.2625,17.07,21.2969,21.3156,0,20.6531,20.4781,0
22/1/2024 13:45,13.1781,18.5875,0,11.6781,16.3219,17.1162,21.2937,21.3187,0,20.6562,20.4719,0
22/1/2024 14:00,13.45,18.5812,0,11.7187,16.2781,17.06,21.2937,21.2906,0,20.6344,20.4687,0
22/1/2024 14:15,13.1031,18.5656,0,11.7312,16.3656,17.0725,21.2812,21.2937,0,20.6375,20.4781,0
22/1/2024 14:30,13.3594,18.5594,0,11.7406,16.2844,16.9987,21.2844,21.2937,0,20.6281,20.4656,0
22/1/2024 14:45,13.3469,18.5594,0,11.7125,16.3375,17.045,21.2625,21.2812,0,20.6312,20.4562,0
22/1/2024 15:00,13.4969,18.5531,0,11.7,16.3812,17.04,21.2594,21.2812,0,20.6219,20.4562,0
22/1/2024 15:15,13.2031,18.5469,0,11.7281,16.3437,17.0375,21.2531,21.2781,0,20.6094,20.45,0
22/1/2024 15:30,13.0594,18.5344,0,11.7531,16.4281,17.0362,21.2469,21.2719,0,20.6094,20.4437,0
22/1/2024 15:45,13.15,18.525,0,11.6969,16.3625,17.1212,21.2562,21.2656,0,20.6,20.4531,0
22/1/2024 16:00,12.9844,18.5094,0,11.6969,16.3094,17.095,21.2469,21.2594,0,20.6062,20.45,0
22/1/2024 16:15,13.1687,18.5031,0,11.6906,16.3375,17.1025,21.2312,21.2594,0,20.6156,20.45,0
22/1/2024 16:30,13.0719,18.4875,0,11.5875,16.1781,17.0812,21.225,21.2469,0,20.6062,20.45,0
22/1/2024 16:45,12.925,18.4719,0,11.5594,16.225,17.04,21.2062,21.2437,0,20.6031,20.45,0
22/1/2024 17:00,12.9969,18.4375,0,11.5031,16.1156,17.0062,21.2031,21.2312,0,20.5875,20.4469,0
22/1/2024 17:15,12.3875,16.3781,13.6112,17.0031,16.9969,0,21.2031,21.2375,0,20.575,20.4437,0
22/1/2024 17:30,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 17:45,14.1844,18.0031,13.5575,16.6906,17.0406,0,21.1906,21.2156,0,20.5687,20.4219,0
22/1/2024 18:00,11.7937,17.4719,13.5275,16.6687,17.0406,0,21.1812,21.1969,0,20.5531,20.4281,0
22/1/2024 18:15,14.1969,14.3906,13.2087,16.5469,17.0594,0,21.175,21.1906,0,20.5531,20.425,0
22/1/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 18:45,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 19:15,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 19:30,13.4281,16.8437,13.1475,16.4656,17.0531,0,21.1406,21.175,0,20.5219,20.4031,0
22/1/2024 19:45,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 20:15,12.7125,15.6969,13.0825,16.4469,16.9344,0,21.1344,21.1687,0,20.5187,20.3969,0
22/1/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 21:00,11.1969,13.3937,13.1075,16.4312,16.875,0,21.125,21.15,0,20.5219,20.4,0
22/1/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 21:30,14.9,15.125,13.0687,16.3156,16.7312,0,21.1062,21.1406,0,20.5187,20.3969,0
22/1/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 22:15,13.5875,15.0437,13.0712,16.2594,16.4656,0,21.0875,21.1281,0,20.5062,20.3906,0
22/1/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 23:15,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 0:00,14.925,15.5656,13.085,15.9187,15.7594,0,21.0469,21.0906,0,20.4875,20.375,0
23/1/2024 0:15,14.1312,14.1406,13.0825,15.85,15.7156,0,21.0375,21.0937,0,20.4844,20.35,0
23/1/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 1:00,12.6906,15.2,13.1275,15.7062,15.4094,0,21.025,21.0719,0,20.4719,20.3312,0
23/1/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 2:15,13.1469,15.6,13.0187,15.4187,15.0594,0,20.9969,21.0469,0,20.4437,20.3,0
23/1/2024 2:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 2:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 3:30,14.5812,16.0187,13.1187,15.1719,14.65,0,20.95,21.0187,0,20.4031,20.2719,0
23/1/2024 3:45,14.2937,14.3031,13.095,15.0719,14.5625,0,20.9437,21.0156,0,20.4031,20.2656,0
23/1/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 4:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 4:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 5:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 5:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 6:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 7:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 7:45,14.1656,14.2687,13.0625,13.7562,13.5594,0,20.8281,20.9,0,20.3062,20.1187,0
23/1/2024 8:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 8:15,13.5219,16.9969,13.4512,13.6344,13.4906,0,20.7937,20.8719,0,20.2937,20.1,0
23/1/2024 8:30,11.9281,17.3656,13.4687,13.5875,13.4687,0,20.7719,20.8594,0,20.2656,20.0687,0
23/1/2024 8:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 9:00,18.7969,18.6687,0,13.3875,13.5562,0,20.7406,20.8312,0,20.2219,20.0187,0
23/1/2024 9:15,18.5125,18.4219,0,13.3719,13.7406,0,20.7125,20.8094,0,20.1937,20.0031,0
23/1/2024 9:30,18.2969,18.2906,0,13.3219,13.9156,0,20.6937,20.7844,0,20.1812,19.9687,0
23/1/2024 9:45,17.9906,18.1687,0,13.2844,13.8625,0,20.6781,20.7687,0,20.1531,19.9344,0
23/1/2024 10:00,17.8937,18.0281,0,13.1844,13.8062,0,20.6656,20.7562,0,20.1406,19.9062,0
23/1/2024 10:15,17.6625,17.9312,0,13.0969,13.6937,0,20.6375,20.7344,0,20.1094,19.8781,0
23/1/2024 10:30,17.5656,17.7906,0,13.0594,13.5687,0,20.6031,20.7,0,20.0875,19.8375,0
23/1/2024 10:45,17.375,17.7031,0,13.0187,13.4844,0,20.575,20.6687,0,20.0469,19.7937,0
23/1/2024 11:00,17.2656,17.6187,0,12.95,13.4031,0,20.5594,20.6437,0,20.0219,19.7562,0
23/1/2024 11:15,17.0812,17.5125,0,12.9125,13.3656,0,20.55,20.6219,0,19.9844,19.7031,0
23/1/2024 11:30,16.9687,17.4125,0,12.9,13.275,0,20.5375,20.6,0,19.9656,19.6531,0
23/1/2024 11:45,16.8312,17.325,0,12.8562,13.2,0,20.5031,20.5812,0,19.9344,19.6062,0
23/1/2024 12:00,16.5656,17.2406,0,12.7531,13.15,0,20.4719,20.5625,0,19.9,19.575,0
23/1/2024 12:15,16.4687,17.1594,0,12.6937,13.1031,0,20.45,20.5312,0,19.8687,19.5219,0
23/1/2024 12:30,16.2375,17.0781,0,12.5531,13.0719,0,20.4156,20.4969,0,19.8344,19.4719,0
23/1/2024 12:45,16.1437,16.9875,0,12.3531,13.0656,0,20.3906,20.4781,0,19.7969,19.425,0
23/1/2024 13:00,16.0125,16.9062,0,12.1687,13.0312,0,20.3625,20.4469,0,19.775,19.3812,0
23/1/2024 13:15,15.8031,16.8219,0,11.9562,12.9844,0,20.3219,20.4156,0,19.7094,19.325,0
23/1/2024 13:30,15.7531,16.7469,0,11.8094,12.9,0,20.3,20.3875,0,19.6875,19.2656,0
23/1/2024 13:45,15.6219,16.65,0,11.6781,12.8844,0,20.2719,20.3562,0,19.6469,19.2187,0
23/1/2024 14:00,15.5156,16.5719,0,11.5469,12.8875,0,20.2469,20.3312,0,19.6125,19.1625,0
23/1/2024 14:15,15.4969,16.4906,0,11.4906,12.8125,0,20.2187,20.3125,0,19.5781,19.1219,0
23/1/2024 14:30,15.3969,16.4219,0,11.4,12.7844,0,20.1875,20.2781,0,19.5437,19.0687,0
23/1/2024 14:45,15.2656,16.3469,0,11.3531,12.7344,0,20.1594,20.25,0,19.4969,19.0125,0
23/1/2024 15:00,15.225,16.275,0,11.3219,12.6531,0,20.1125,20.2156,0,19.4594,18.9625,0
23/1/2024 15:15,15.1687,16.2,0,11.25,12.6125,0,20.0875,20.1937,0,19.4281,18.9062,0
23/1/2024 15:30,15.0687,16.1344,0,11.2,12.5781,0,20.0531,20.1562,0,19.3969,18.8656,0
23/1/2024 15:45,15.0062,16.0719,0,11.1906,12.5187,0,20.025,20.125,0,19.3469,18.8125,0
23/1/2024 16:00,14.9375,15.9875,0,11.15,12.4562,0,19.9844,20.0812,0,19.3125,18.7562,0
23/1/2024 16:15,14.875,15.9219,0,11.1219,12.4594,0,19.9625,20.0656,0,19.2781,18.7031,0
23/1/2024 16:30,14.7812,15.85,0,11.1437,12.425,0,19.9281,20.05,0,19.2281,18.6531,0
23/1/2024 16:45,14.7125,15.8062,0,11.1344,12.325,0,19.9062,20.0062,0,19.1875,18.6094,0
23/1/2024 17:00,14.7125,15.7281,0,11.0969,12.2969,0,19.875,19.9812,0,19.1562,18.5719,0
23/1/2024 17:15,14.6562,15.6625,0,11.1125,12.2562,0,19.8469,19.9625,0,19.1219,18.5219,0
23/1/2024 17:30,14.6312,15.5969,0,11.1156,12.2156,0,19.825,19.9406,0,19.0937,18.4687,0
23/1/2024 17:45,14.5344,15.5531,0,11.1719,12.2219,0,19.7844,19.9031,0,19.0656,18.4344,0
23/1/2024 18:00,15.1281,19.4281,13.5562,11.1719,12.1844,0,19.7594,19.8844,0,19.0312,18.4,0
23/1/2024 18:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 18:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 19:15,15.2125,16.2719,13.16,11.2281,12.9437,0,19.6562,19.8031,0,18.9062,18.2531,0
23/1/2024 19:30,14.8375,14.8656,13.0775,11.2531,13.0125,0,19.6312,19.7969,0,18.9,18.2312,0
23/1/2024 19:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 21:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 22:00,13.9312,13.975,13.0337,11.1375,12.9719,0,19.4781,19.6969,0,18.7969,18.1437,0
23/1/2024 22:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 23:15,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 0:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 0:15,11.9812,14.5906,13.1287,11.05,12.9312,0,19.3469,19.6187,0,18.7062,18.1281,0
24/1/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 1:30,11.6312,14.2187,13.0187,10.9562,12.8,0,19.2906,19.575,0,18.6687,18.1062,0
24/1/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 2:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 2:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 2:45,12.2437,15.1562,13.1237,10.8687,12.7937,0,19.2437,19.5344,0,18.625,18.0937,0
24/1/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 4:15,13.8,13.9344,13.1125,10.8781,12.8844,0,19.1844,19.4875,0,18.6094,18.1,0
24/1/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 4:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 5:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 5:30,12.2531,15.3781,13.1087,10.7937,12.9062,0,19.1375,19.4625,0,18.5781,18.0906,0
24/1/2024 5:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 6:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 7:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 7:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 8:00,12.65,15.4469,13.2387,10.6531,12.8312,0,19.0594,19.3906,0,18.5437,18.1062,0
24/1/2024 8:15,13.9281,16.0781,13.5387,10.6437,12.8562,0,19.0531,19.3656,0,18.5344,18.1,0
24/1/2024 8:30,11.7687,17.3594,13.5037,10.6531,12.8594,0,19.0375,19.3625,0,18.5281,18.1,0
24/1/2024 8:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 9:00,18.2031,18.1687,0,10.6281,13.0594,0,19.0031,19.3156,0,18.4812,18.0844,0
24/1/2024 9:15,17.9406,17.8656,0,10.6281,13.2281,0,18.9812,19.3125,0,18.4594,18.0781,0
24/1/2024 9:30,17.7094,17.8,0,10.6406,13.3281,0,18.9625,19.2844,0,18.4469,18.0656,0
24/1/2024 9:45,17.6219,17.6719,0,10.6562,13.3875,0,18.9531,19.2719,0,18.4156,18.0594,0
24/1/2024 10:00,17.4344,17.5781,0,10.6406,13.3312,0,18.95,19.2594,0,18.4156,18.0594,0
24/1/2024 10:15,17.3594,17.525,0,10.6719,13.2875,0,18.9344,19.2531,0,18.3969,18.0344,0
24/1/2024 10:30,17.2031,17.4281,0,10.6844,13.1906,0,18.9312,19.2437,0,18.3937,18.0312,0
24/1/2024 10:45,17.1781,17.3719,0,10.6781,13.1094,0,18.9281,19.2375,0,18.3875,18.0312,0
24/1/2024 11:00,17.0687,17.2937,0,10.675,13.0875,0,18.8875,19.2094,0,18.3656,17.9969,0
24/1/2024 11:15,16.9219,17.2344,0,10.7187,13,0,18.8719,19.1937,0,18.3594,17.9906,0
24/1/2024 11:30,16.8437,17.1562,0,10.7031,12.9687,0,18.8469,19.1687,0,18.3281,17.9781,0
24/1/2024 11:45,16.6656,17.1031,0,10.7062,12.9625,0,18.8344,19.1562,0,18.3156,17.9625,0
24/1/2024 12:00,16.6375,17.0156,0,10.7344,12.9406,0,18.8125,19.1156,0,18.2906,17.9375,0
24/1/2024 12:15,16.5906,16.95,0,10.7156,12.8531,0,18.8,19.1062,0,18.2812,17.9281,0
24/1/2024 12:30,16.5031,16.875,0,10.7187,12.8156,0,18.7812,19.0812,0,18.25,17.9125,0
24/1/2024 12:45,16.3812,16.8219,0,10.7375,12.8062,0,18.7687,19.0531,0,18.2156,17.8812,0
24/1/2024 13:00,16.3094,16.7469,0,10.7594,12.7531,0,18.75,19.0375,0,18.2031,17.8594,0
24/1/2024 13:15,16.2,16.6844,0,10.7687,12.7312,0,18.7375,19.0312,0,18.1844,17.8344,0
24/1/2024 13:30,16.0812,16.6281,0,10.7562,12.7812,0,18.725,19.0031,0,18.1562,17.8156,0
24/1/2024 13:45,15.9156,16.5719,0,10.7875,12.7531,0,18.7094,18.9844,0,18.1437,17.7937,0
24/1/2024 14:00,15.8281,16.5187,0,10.7687,12.775,0,18.7031,18.9719,0,18.1344,17.7781,0
24/1/2024 14:15,15.7406,16.4656,0,10.7812,12.7344,0,18.6875,18.9531,0,18.1094,17.7562,0
24/1/2024 14:30,15.5125,16.4125,0,10.7687,12.7875,0,18.6719,18.95,0,18.0937,17.7406,0
24/1/2024 14:45,15.4344,16.3687,0,10.7687,12.775,0,18.6594,18.9281,0,18.0719,17.7156,0
24/1/2024 15:00,15.3844,16.3187,0,10.7687,12.7656,0,18.6406,18.9031,0,18.0656,17.7,0
24/1/2024 15:15,15.3594,16.2844,0,18.1,18.2562,17.27,18.6219,18.8937,0,18.0437,17.6781,0
24/1/2024 15:30,15.3937,16.8375,0,16.4062,20.6281,17.1562,18.6187,18.8687,0,18.0312,17.6719,0
24/1/2024 15:45,15.4687,16.9344,0,14.6094,19.3875,17.1187,18.6031,18.8531,0,18.0125,17.6406,0
24/1/2024 16:00,15.075,16.9906,0,13.8719,18.7031,17.0325,18.5969,18.8406,0,17.9969,17.6281,0
24/1/2024 16:15,14.6125,16.9562,0,13.1969,17.9031,17.0712,18.5781,18.825,0,17.975,17.6187,0
24/1/2024 16:30,14.0937,16.9344,0,12.5937,17.2969,17.0337,18.5719,18.8156,0,17.9625,17.6,0
24/1/2024 16:45,13.7656,16.8406,0,12.0844,16.7687,17.0612,18.5656,18.7969,0,17.9406,17.5844,0
24/1/2024 17:00,13.3469,16.8219,0,11.6375,16.275,17.0262,18.5531,18.7969,0,17.9281,17.5719,0
24/1/2024 17:15,12.8906,16.7031,13.5787,16.6656,16.6969,0,18.5437,18.7719,0,17.9156,17.5594,0
24/1/2024 17:30,11.9312,16.3969,13.4962,16.4469,16.6969,0,18.5344,18.75,0,17.9031,17.5437,0
24/1/2024 17:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 18:00,13.8344,17.6062,13.4925,16.2594,16.6687,0,18.5219,18.7406,0,17.8875,17.525,0
24/1/2024 18:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 18:45,16.5594,16.6,13.0037,16.0312,16.5562,0,18.5031,18.7219,0,17.8531,17.5,0
24/1/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 19:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 19:30,11.0594,13.2219,13.0175,15.9062,16.475,0,18.4906,18.6969,0,17.8375,17.4906,0
24/1/2024 19:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 21:00,11.5719,13.7062,12.9825,15.5719,15.8312,0,18.4687,18.6906,0,17.8312,17.4875,0
24/1/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 21:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 22:15,13.6125,13.725,13.045,15.3125,15.2875,0,18.4594,18.6656,0,17.8312,17.4906,0
24/1/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 23:15,12.3312,14.7312,13.1012,15.1562,14.9594,0,18.4531,18.6469,0,17.8187,17.4906,0
24/1/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 0:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 0:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 2:00,13.0781,15.2719,12.9825,14.6344,14.2562,0,18.4187,18.6187,0,17.8125,17.5312,0
25/1/2024 2:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 2:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 2:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 3:15,12.6906,15.1,12.9675,14.3937,14.0312,0,18.4187,18.6125,0,17.8125,17.5375,0
25/1/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 4:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 4:30,15.0812,15.6562,13.03,14.2094,13.8531,0,18.4031,18.5937,0,17.8281,17.55,0
25/1/2024 4:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 5:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 5:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 6:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 7:15,12.6687,15.1875,13.0862,13.7719,13.6031,0,18.3781,18.5719,0,17.8406,17.5844,0
25/1/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 7:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 8:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 8:15,12.1469,15.8219,13.4575,13.6531,13.5812,0,18.3687,18.5687,0,17.85,17.5937,0
25/1/2024 8:30,13.7469,17.6219,13.5162,13.6656,13.5781,0,18.3531,18.5594,0,17.8437,17.5937,0
25/1/2024 8:45,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 9:00,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024 9:15,18.3719,18.2469,0,17.7219,18.4406,17.1187,18.3437,18.525,0,17.8344,17.5844,0
25/1/2024 9:30,16.8312,17.8812,0,13.6375,17.7844,17.0412,18.3281,18.5094,0,17.8281,17.575,0
25/1/2024 9:45,15.8156,17.8031,0,12.2687,16.9406,17.0562,18.3219,18.5031,0,17.8156,17.5844,0
25/1/2024 10:00,14.6469,17.7187,0,11.3125,15.9062,17.0525,18.3187,18.5,0,17.8062,17.575,0
25/1/2024 10:15,13.6812,17.6344,0,10.5594,15.1469,17.02,18.3219,18.4969,0,17.8062,17.5844,0
25/1/2024 10:30,13.1656,17.5437,0,10.0875,14.6094,16.9662,18.3281,18.4937,0,17.8,17.5719,0
25/1/2024 10:45,12.7187,17.4781,0,9.62812,14.1312,17.0412,18.3156,18.4844,0,17.8094,17.5687,0
25/1/2024 11:00,12.3781,17.4156,0,9.87187,14.025,17.0062,18.3156,18.4812,0,17.8031,17.5687,0
25/1/2024 11:15,12.4094,17.3469,0,9.84374,13.8562,17.03,18.3156,18.4687,0,17.7969,17.5687,0
25/1/2024 11:30,12.2125,17.2969,0,9.90937,13.8031,16.98,18.3,18.4594,0,17.7969,17.5687,0
25/1/2024 11:45,12.0969,17.2375,0,9.93437,13.8562,16.96,18.2937,18.4562,0,17.7781,17.5625,0
25/1/2024 12:00,11.9469,17.1875,0,9.96562,13.8375,17.0087,18.2875,18.4469,0,17.775,17.55,0
25/1/2024 12:15,11.7937,17.1344,0,9.92187,13.8531,16.945,18.2875,18.4406,0,17.7719,17.5531,0
25/1/2024 12:30,12.0281,17.0812,0,9.91562,13.8187,16.9637,18.2687,18.4344,0,17.775,17.5437,0
25/1/2024 12:45,11.7437,17.0312,0,9.92812,13.7469,16.9675,18.275,18.4156,0,17.7656,17.5437,0
