record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-KW,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR
7/5/2024 19:00,0,20.8828,20.2357,0,0,11.488,13.4036,0,0,13.5902,15.7171,0,23.2524,11.7047,16.0387,8.38143
7/5/2024 19:15,0,20.872,20.2249,0,0,11.6939,13.4887,0,0,13.6552,15.8038,0,47.6272,11.2171,16.6021,8.3308
7/5/2024 19:30,0,20.8503,20.2357,0,0,11.8672,13.7298,0,0,13.6985,15.8905,0,49.0681,10.8703,16.1579,8.31111
7/5/2024 19:45,0,20.8503,20.2249,0,0,12.0406,13.8859,0,0,13.7635,15.9663,0,48.8048,10.5127,15.7461,8.2286
7/5/2024 20:00,0,20.8503,20.2466,0,0,12.214,14.1128,0,0,13.8177,16.053,0,48.3087,10.296,15.4644,8.3308
7/5/2024 20:15,0,20.8503,20.2466,0,0,12.3874,14.3965,0,0,13.8936,16.1397,0,48.2327,10.0468,15.161,8.26985
7/5/2024 20:30,0,20.8503,20.2574,0,0,12.5391,14.6092,0,0,13.9586,16.2156,0,35.3943,13.406,14.8034,8.28673
7/5/2024 20:45,0,20.8503,20.2791,0,0,12.6691,14.8646,0,0,14.0453,16.2806,0,0,12.5066,13.839,7.8967
7/5/2024 21:00,0,20.8828,20.2899,0,0,12.8208,14.9355,0,0,14.1211,16.3564,0,0,12.7558,14.0882,1.98436
7/5/2024 21:15,0,20.872,20.3007,0,0,12.94,15.1766,0,0,14.1645,16.4323,0,0,13.0809,14.3699,1.98623
7/5/2024 21:30,0,20.8503,20.3007,0,0,13.0375,15.2333,0,0,14.197,16.4865,0,0,13.2001,14.4783,1.98623
7/5/2024 21:45,0,20.872,20.3007,0,0,13.1459,15.3326,0,0,14.2403,16.5515,0,0,13.3409,14.6083,1.98623
7/5/2024 22:00,0,20.872,20.3116,0,0,13.2434,15.4745,0,0,14.327,16.6165,0,0,13.4818,14.7384,1.98623
7/5/2024 22:15,0,20.8828,20.3224,0,0,13.3409,15.5454,0,0,14.3704,16.6707,0,0,13.6118,14.8576,1.98623
7/5/2024 22:30,0,20.8828,20.3441,0,0,13.4493,15.6021,0,0,14.4245,16.7249,0,0,13.731,14.9659,1.98623
7/5/2024 22:45,0,20.8936,20.3549,0,0,13.5468,15.6447,0,0,14.5112,16.8007,0,0,13.8719,15.0959,1.98623
7/5/2024 23:00,0,20.8936,20.3658,0,0,13.6444,15.7723,0,0,14.5654,16.8441,0,0,14.0019,15.2043,1.98623
7/5/2024 23:15,0,20.9045,20.3766,0,0,13.731,15.7723,0,0,14.5871,16.8982,0,0,14.0995,15.2802,1.98623
7/5/2024 23:30,0,20.9153,20.3874,0,0,13.8069,15.8716,0,0,14.6521,16.9633,0,0,14.2295,15.3994,1.98436
7/5/2024 23:45,0,20.937,20.4199,0,0,13.8936,15.9709,0,0,14.7171,17.0283,0,0,14.3379,15.5077,1.98436
8/5/2024 0:00,0,20.937,20.4308,0,0,13.9911,16.1411,0,0,14.7821,17.0825,0,0,14.4462,15.6052,1.98436
8/5/2024 0:15,0,20.9153,20.4199,0,0,14.0561,16.1127,0,0,14.8146,17.1366,0,0,14.5437,15.6811,1.98436
8/5/2024 0:30,0,20.9261,20.4308,0,0,14.1428,16.1553,0,0,14.8797,17.18,0,0,14.6521,15.7786,1.98436
8/5/2024 0:45,0,20.9153,20.4199,0,0,14.2078,16.212,0,0,14.923,17.2342,0,0,14.7496,15.8545,1.98436
8/5/2024 1:00,0,20.9045,20.4199,0,0,14.2728,16.2971,0,0,14.9772,17.2883,0,0,14.8363,15.9412,1.98436
8/5/2024 1:15,0,20.9045,20.4199,0,0,14.3379,16.3113,0,0,15.0097,17.3317,0,0,14.923,16.017,1.98436
8/5/2024 1:30,0,20.9045,20.4308,0,0,14.4137,16.4106,0,0,15.0747,17.375,0,0,14.9989,16.0929,1.98436
8/5/2024 1:45,0,20.8936,20.4416,0,0,14.4787,16.4248,0,0,15.1072,17.4184,0,0,15.0855,16.1687,1.98436
8/5/2024 2:00,0,20.9045,20.4524,0,0,14.5329,16.5099,0,0,15.1614,17.4725,0,0,15.1722,16.2446,1.98436
8/5/2024 2:15,0,20.9045,20.4524,0,0,14.6088,16.5666,0,0,15.2156,17.5159,0,0,15.2481,16.3204,1.98436
8/5/2024 2:30,0,20.9045,20.4633,0,0,14.6629,16.6092,0,0,15.2698,17.5592,0,0,15.3456,16.3963,1.98436
8/5/2024 2:45,0,20.9153,20.4633,0,0,14.728,16.6943,0,0,15.3131,17.5917,0,0,15.4106,16.483,1.98436
8/5/2024 3:00,0,20.9153,20.485,0,0,14.793,16.7227,0,0,15.3456,17.6459,0,0,15.519,16.5588,1.98436
8/5/2024 3:15,0,20.9153,20.4958,0,0,14.858,16.7652,0,0,15.4106,17.6893,0,0,15.5948,16.6347,1.98436
8/5/2024 3:30,0,20.937,20.5175,0,0,14.9013,16.9496,0,0,15.454,17.7326,0,0,15.6707,16.7105,1.98436
8/5/2024 3:45,0,20.937,20.5283,0,0,14.9663,17.0205,0,0,15.4865,17.776,0,0,15.7465,16.7755,1.98436
8/5/2024 4:00,0,20.937,20.5283,0,0,15.0422,17.0489,0,0,15.5298,17.8301,0,0,15.8224,16.8405,1.98436
8/5/2024 4:15,0,20.937,20.5175,0,0,15.0855,17.0631,0,0,15.584,17.8626,0,0,15.8982,16.9164,1.98436
8/5/2024 4:30,0,20.9478,20.5283,0,0,15.1397,17.2049,0,0,15.6382,17.906,0,0,15.9741,17.0031,1.98436
8/5/2024 4:45,0,20.9478,20.5283,0,0,15.1939,17.1624,0,0,15.649,17.9385,0,0,16.0391,17.0573,1.98436
8/5/2024 5:00,0,20.9587,20.5608,0,0,15.2589,17.2333,0,0,15.7032,17.9818,0,0,16.1366,17.1439,1.98436
8/5/2024 5:15,0,20.9803,20.5716,0,0,15.3131,17.3468,0,0,15.7574,18.0143,0,0,16.2125,17.1981,1.98436
8/5/2024 5:30,0,20.9695,20.5716,0,0,15.3673,17.3893,0,0,15.8007,18.0577,0,0,16.2667,17.274,1.98436
8/5/2024 5:45,0,20.9803,20.5933,0,0,15.4323,17.4319,0,0,15.8441,18.0902,0,0,16.3425,17.3498,1.98436
8/5/2024 6:00,0,20.9912,20.615,0,0,15.4756,17.5311,0,0,15.8874,18.1335,0,0,16.4184,17.4257,1.9853
8/5/2024 6:15,0,21.0128,20.6258,0,0,15.5298,17.5737,0,0,15.9199,18.1769,0,0,16.4942,17.4907,1.98436
8/5/2024 6:30,0,21.0128,20.6367,0,0,15.584,17.6021,0,0,15.9633,18.2202,0,0,16.5484,17.5557,1.98436
8/5/2024 6:45,0,21.0345,20.6583,0,0,15.6382,17.6872,0,0,16.0066,18.2636,0,0,16.6243,17.6316,1.98436
8/5/2024 7:00,0,21.0562,20.6908,0,0,15.7032,17.829,0,0,16.0499,18.2961,0,0,16.7001,17.6966,1.98248
8/5/2024 7:15,0,21.1212,20.745,0,0,15.779,17.9567,0,0,16.1041,18.3394,0,0,16.7976,17.7941,1.98436
8/5/2024 7:30,0,21.2079,20.8209,0,0,15.8657,18.1411,0,0,16.1475,18.3719,0,0,16.8952,17.8808,1.98436
8/5/2024 7:45,0,21.2729,20.9076,0,0,15.9307,18.2829,0,0,16.1908,18.4261,0,0,16.9818,17.9783,1.98436
8/5/2024 8:00,0,21.3813,21.0051,0,0,16.0174,18.3822,0,0,16.2342,18.4586,0,0,17.0794,18.0867,1.98436
8/5/2024 8:15,120.168,13.3193,15.6521,43.1949,0,16.0933,18.368,0,0,13.5902,15.8255,36.894,0,17.2094,18.195,1.98248
8/5/2024 8:30,164.907,9.13658,12.0112,45.1995,0,16.1691,18.4673,0,212.567,7.79291,12.1846,38.2273,0,17.3178,18.3142,1.98248
8/5/2024 8:45,201.949,8.89818,11.8053,46.5298,0,16.2558,18.5524,0,195.605,7.82542,12.0112,41.1959,0,17.4478,18.4226,1.98248
8/5/2024 9:00,129.78,8.90902,11.3069,45.0363,0,16.3317,18.4673,0,129.801,7.83626,11.5236,38.0373,0,17.5236,18.4984,1.98248
8/5/2024 9:15,125.734,8.89818,11.3936,41.6796,0,16.375,18.524,0,126.242,7.82542,11.6103,35.4767,0,17.632,18.6068,1.98248
8/5/2024 9:30,118.148,8.89818,11.3177,42.0494,0,16.44,18.5524,0,119.585,7.84709,11.5453,34.5048,0,17.7404,18.7043,1.98248
8/5/2024 9:45,127.658,9.57001,12.7697,47.5883,0,16.4942,18.1552,0,0,11.3688,12.7372,0,0,17.8162,18.791,1.98436
8/5/2024 10:00,214.321,9.59169,12.8889,53.4897,0,16.5484,18.368,0,0,11.618,13.019,0,0,17.9462,18.9102,1.98248
8/5/2024 10:15,221.736,9.52667,12.8022,49.3863,0,16.6243,18.6375,0,0,11.7264,13.1707,0,0,18.1088,19.0728,1.98248
8/5/2024 10:30,228.189,9.55918,12.9106,49.8249,0,16.7651,18.8786,0,0,11.8564,13.3115,0,0,18.2713,19.2353,1.98248
8/5/2024 10:45,228.989,9.0824,12.7372,48.3967,0,16.8518,18.8219,0,0,11.9539,13.4199,0,0,18.3797,19.3437,1.98248
8/5/2024 11:00,255.529,8.87651,12.4663,48.9042,0,16.971,19.219,0,0,12.0515,13.5391,0,0,18.5856,19.5062,1.98248
8/5/2024 11:15,255.014,8.88735,12.358,48.48,0,17.0794,19.1198,0,0,12.1056,13.6583,0,0,18.6939,19.6471,1.98061
8/5/2024 11:30,230.638,8.89818,12.2713,50.0859,0,17.1227,19.0346,0,0,12.1815,13.7666,0,0,18.7373,19.7121,1.98061
8/5/2024 11:45,226.23,8.90902,12.1521,41.9442,0,17.1335,19.063,0,0,11.1737,12.3796,35.5982,0,18.8023,19.7663,1.98248
8/5/2024 12:00,162.065,9.20159,12.4988,39.6098,0,17.1552,19.1623,0,117.211,8.89818,12.683,34.0656,0,18.9106,19.8746,1.98248
8/5/2024 12:15,135.58,9.10407,11.3936,40.0013,0,17.1877,19.29,1.30624,121.003,7.84709,11.5994,31.1064,0,19.0298,19.983,1.98248
8/5/2024 12:30,0,12.4957,12.8239,0,0,12.2465,13.8149,0,196.708,8.33471,12.8131,45.2796,0,19.1815,20.1238,1.98248
8/5/2024 12:45,0,13.1892,13.1381,0,0,12.7991,14.4674,0,200.052,8.24802,12.6505,45.8839,0,19.3441,20.2647,1.98248
8/5/2024 13:00,0,13.7202,13.3549,0,0,13.0917,14.7369,0,200.267,8.19384,12.5963,45.9213,0,19.485,20.4056,1.98061
8/5/2024 13:15,0,14.2187,13.5499,0,0,13.3084,14.9497,0,200.604,8.18301,12.5747,46.2484,0,19.6908,20.6006,1.98061
8/5/2024 13:30,0,14.5112,13.7125,0,0,13.5035,15.0915,0,199.793,8.08548,12.4988,46.5163,0,19.8967,20.8065,1.98061
8/5/2024 13:45,0,14.8471,13.9075,0,0,13.6552,15.2617,0,200.049,7.96629,12.3471,45.9961,0,20.0484,20.9691,1.98061
8/5/2024 14:00,0,15.1614,14.1242,0,0,13.7961,15.4035,0,201.102,7.90127,12.2821,47.0116,0,20.211,21.1099,1.98061
8/5/2024 14:15,0,15.5298,14.3084,0,0,13.9369,15.5738,0,201.387,8.10716,12.4663,46.6814,0,20.536,21.4133,1.97873
8/5/2024 14:30,0,15.8874,14.5143,0,0,14.1428,15.7865,0,205.92,8.22635,12.5313,47.0583,0,20.9153,21.7818,1.97873
8/5/2024 14:45,0,16.0499,14.666,0,0,14.3053,15.9425,0,209.84,8.43224,12.7372,48.1018,0,21.1645,22.031,1.97873
8/5/2024 15:00,0,16.1475,14.8286,0,0,14.4029,16.0276,0,216.93,8.43224,12.8564,46.3387,0,21.3921,22.2585,1.97873
8/5/2024 15:15,0,16.2342,14.9478,0,0,14.5112,16.1127,0,218.607,8.39973,12.8564,47.2078,0,21.6088,22.4644,1.97686
8/5/2024 15:30,0,16.3208,15.0778,0,0,14.5654,16.1837,0,217.565,8.33471,12.7806,46.2982,0,21.7822,22.6486,1.97873
8/5/2024 15:45,0,16.3208,15.1536,0,0,14.6088,16.1837,0,216.657,8.18301,12.6505,47.3604,0,21.9664,22.822,1.97873
8/5/2024 16:00,0,16.3425,15.262,0,0,14.6521,16.2404,0,214.548,8.19384,12.6397,46.3138,0,22.1289,22.9846,1.97873
8/5/2024 16:15,0,16.4184,15.392,0,0,14.7063,16.3681,0,215.261,8.29137,12.7372,47.89,0,22.2156,23.0929,1.97873
8/5/2024 16:30,0,16.4834,15.5004,0,0,14.7713,16.4248,0,216.71,8.32388,12.7697,47.2919,0,22.2698,23.1254,1.97873
8/5/2024 16:45,0,16.5592,15.6088,0,0,14.8471,16.5383,0,217.769,8.18301,12.6397,45.1581,0,22.1723,23.0604,1.98061
8/5/2024 17:00,0,16.6026,15.6954,0,0,14.9013,16.6092,0,217.511,8.05298,12.488,45.4198,0,22.0748,22.9846,1.98436
8/5/2024 17:15,0,16.6351,15.7821,0,0,14.9555,16.6376,0,217.209,7.8796,12.3146,47.133,0,22.0531,22.9629,1.98436
8/5/2024 17:30,0,16.7001,15.858,0,0,15.0205,16.6801,0,209.404,7.81458,12.1629,46.7343,0,22.0531,22.9629,1.98623
8/5/2024 17:45,0,16.7218,15.923,0,0,15.0855,16.6943,0,201.956,7.82542,12.0762,45.3637,0,22.0531,22.9629,1.98436
8/5/2024 18:00,0,16.7651,15.988,0,0,15.1397,16.7227,0,176.718,7.79291,11.5994,45.6316,0,22.0531,22.9629,1.98436
8/5/2024 18:15,0,16.841,16.053,0,0,15.1939,16.9496,0,130.288,10.361,11.5994,0,0,22.0748,22.9629,1.98436
8/5/2024 18:30,0,16.9168,16.1722,0,0,15.2698,16.978,0,0,11.0762,12.4663,0,0,12.1923,13.6114,8.45643
8/5/2024 18:45,0,16.9818,16.2698,0,0,15.3239,17.1482,0,0,11.2496,12.618,0,0,13.6444,15.0309,8.37674
8/5/2024 19:00,0,17.0143,16.3239,0,0,15.3781,17.1624,0,0,11.3254,12.8998,0,23.5646,11.1196,16.1362,8.42456
8/5/2024 19:15,0,17.0143,16.3673,0,0,15.4215,17.1198,0,0,11.4338,13.4632,0,47.1406,11.2821,16.6347,8.34486
8/5/2024 19:30,0,17.0143,16.4106,0,0,15.4648,17.1056,0,0,11.4988,13.7125,0,47.1843,10.9679,16.2879,8.37486
8/5/2024 19:45,0,17.0794,16.4756,0,0,15.519,17.1907,0,0,11.5747,13.9942,0,46.5606,10.5994,15.8545,8.31486
8/5/2024 20:00,0,17.1119,16.5298,0,0,15.5732,17.2049,0,0,11.6722,14.2759,0,46.5004,10.3285,15.5185,8.33361
8/5/2024 20:15,0,17.1552,16.6057,0,0,15.6165,17.2616,0,0,11.7372,14.3843,0,46.4061,10.0251,15.161,8.28298
8/5/2024 20:30,0,17.2311,16.6815,0,0,15.6707,17.3751,0,0,11.8239,14.5577,0,0,13.3193,14.695,8.32423
8/5/2024 20:45,0,17.2636,16.7357,0,0,15.7357,17.3751,0,0,11.8672,14.6444,0,0,12.6366,14.0123,8.08422
8/5/2024 21:00,0,17.2852,16.779,0,0,15.779,17.446,0,0,11.9323,14.6985,0,0,13.1784,14.5216,1.98436
8/5/2024 21:15,0,17.3394,16.8332,0,0,15.8224,17.4602,0,0,12.0081,14.7419,0,0,13.406,14.7275,1.98623
8/5/2024 21:30,0,17.3611,16.8874,0,0,15.8657,17.5028,0,0,12.0731,14.7744,0,0,13.5468,14.8576,1.98623
8/5/2024 21:45,0,17.437,16.9524,0,0,15.9199,17.5879,0,0,12.1598,14.8394,0,0,13.6769,14.9876,1.98623
8/5/2024 22:00,0,17.4695,17.0283,0,0,15.9849,17.673,0,0,12.2032,14.8827,0,0,13.8177,15.0959,1.98623
8/5/2024 22:15,0,17.5236,17.0825,0,0,16.0283,17.6872,0,0,12.279,14.9369,0,0,13.9261,15.1826,1.98436
8/5/2024 22:30,0,17.5778,17.1475,0,0,16.0716,17.6872,0,0,12.3549,14.9803,0,0,14.0453,15.291,1.98436
8/5/2024 22:45,0,17.6103,17.18,0,0,16.1366,17.7155,0,0,12.4199,15.0453,0,0,14.1536,15.3994,1.98436
8/5/2024 23:00,0,17.6428,17.2342,0,0,16.1691,17.7865,0,0,12.4741,15.0995,0,0,14.262,15.486,1.98436
8/5/2024 23:15,0,17.6862,17.2775,0,0,16.2125,17.829,0,0,12.5499,15.1536,0,0,14.3704,15.5944,1.98436
8/5/2024 23:30,0,17.7404,17.3208,0,0,16.2558,17.8716,0,0,12.6366,15.2295,0,0,14.5004,15.6919,1.98436
8/5/2024 23:45,0,17.7512,17.3534,0,0,16.31,17.9425,0,0,12.7016,15.2837,0,0,14.6088,15.7786,1.98436
9/5/2024 0:00,0,17.762,17.375,0,0,16.3534,17.985,0,0,12.7775,15.3379,0,0,14.6954,15.8761,1.98436
9/5/2024 0:15,0,17.8054,17.4184,0,0,16.375,18.0276,0,0,12.8425,15.4029,0,0,14.793,15.952,1.98436
9/5/2024 0:30,0,17.8487,17.4834,0,0,16.4292,18.0701,0,0,12.9075,15.4679,0,0,14.9013,16.0387,1.98436
9/5/2024 0:45,0,17.8704,17.5051,0,0,16.4509,18.0701,0,0,12.9617,15.5112,0,0,14.988,16.1362,1.98436
9/5/2024 1:00,0,17.9354,17.5809,0,0,16.5051,18.1269,0,0,13.0267,15.5762,0,0,15.0855,16.2121,1.98436
9/5/2024 1:15,0,18.0004,17.6351,0,0,16.5484,18.2262,0,0,13.0917,15.6304,0,0,15.1831,16.3096,1.98436
9/5/2024 1:30,0,18.0221,17.6676,0,0,16.5917,18.2403,0,0,13.1567,15.6954,0,0,15.2698,16.3746,1.98436
9/5/2024 1:45,0,18.0438,17.7218,0,0,16.6351,18.3254,0,0,13.2217,15.7496,0,0,15.3564,16.4613,1.98436
9/5/2024 2:00,0,18.0979,17.7651,0,0,16.6676,18.3822,0,0,13.2759,15.793,0,0,15.4431,16.548,1.98436
9/5/2024 2:15,0,18.1521,17.8193,0,0,16.7109,18.4673,0,0,13.3409,15.858,0,0,15.5298,16.6347,1.98436
9/5/2024 2:30,0,18.1521,17.841,0,0,16.7434,18.4815,0,0,13.406,15.9122,0,0,15.6165,16.6997,1.98436
9/5/2024 2:45,0,18.163,17.8626,0,0,16.7868,18.5098,0,0,13.4493,15.9555,0,0,15.6815,16.7539,1.98436
9/5/2024 3:00,0,18.1846,17.8952,0,0,16.8085,18.5524,0,0,13.5143,16.0097,0,0,15.7574,16.8297,1.98436
9/5/2024 3:15,0,18.228,17.9385,0,0,16.8518,18.5949,0,0,13.5793,16.0639,0,0,15.8441,16.9056,1.98436
9/5/2024 3:30,0,18.2497,17.971,0,0,16.8735,18.6375,0,0,13.6227,16.1072,0,0,15.8982,16.9706,1.98436
9/5/2024 3:45,0,18.293,18.0035,0,0,16.906,18.7084,0,0,13.6877,16.1614,0,0,15.9849,17.0464,1.98436
9/5/2024 4:00,0,18.3147,18.0252,0,0,16.9493,18.751,0,0,13.7527,16.2264,0,0,16.0716,17.1114,1.98436
9/5/2024 4:15,0,18.3363,18.0685,0,0,16.971,18.7935,0,0,13.7961,16.2698,0,0,16.1366,17.1765,1.98436
9/5/2024 4:30,0,18.3905,18.1119,0,0,17.0143,18.8503,0,0,13.8611,16.3131,0,0,16.2016,17.2523,1.98436
9/5/2024 4:45,0,18.4014,18.1335,0,0,17.036,18.8786,0,0,13.9044,16.3673,0,0,16.2667,17.3065,1.98436
9/5/2024 5:00,0,18.4339,18.1552,0,0,17.0794,18.907,0,0,13.9586,16.4106,0,0,16.3208,17.3715,1.98436
9/5/2024 5:15,0,18.4447,18.1877,0,0,17.1119,18.9212,0,0,14.0128,16.4648,0,0,16.3967,17.4257,1.98436
9/5/2024 5:30,0,18.4664,18.1986,0,0,17.1227,18.9637,0,0,14.0778,16.4973,0,0,16.4509,17.4799,1.98436
9/5/2024 5:45,0,18.488,18.2419,0,0,17.1552,19.0205,0,0,14.1211,16.5515,0,0,16.5051,17.534,1.98436
9/5/2024 6:00,0,18.5206,18.2744,0,0,17.1769,19.0914,0,0,14.1645,16.5948,0,0,16.5701,17.6099,1.98436
9/5/2024 6:15,0,18.5531,18.3178,0,0,17.2202,19.1198,0,0,14.2187,16.649,0,0,16.6351,17.6749,1.98436
9/5/2024 6:30,0,18.6072,18.3611,0,0,17.2527,19.1623,0,0,14.2837,16.7032,0,0,16.7218,17.7399,1.98436
9/5/2024 6:45,0,18.7048,18.4586,0,0,17.2852,19.3325,0,0,14.3379,16.7465,0,0,16.8301,17.8375,1.98436
9/5/2024 7:00,0,18.824,18.5561,0,0,17.3503,19.5027,0,0,14.4029,16.8007,0,0,16.9493,17.9458,1.98436
9/5/2024 7:15,0,18.8998,18.6212,0,0,17.4261,19.5878,0,0,14.4571,16.8657,0,0,17.036,18.065,1.98436
9/5/2024 7:30,0,18.9215,18.6537,0,0,17.4695,19.5736,0,0,14.5221,16.8982,0,0,17.1227,18.1409,1.98248
9/5/2024 7:45,0,18.9648,18.6753,0,0,17.502,19.602,0,0,14.5762,16.9524,0,0,17.1986,18.2167,1.98436
9/5/2024 8:00,0,19.0624,18.7837,0,0,17.5453,19.7722,0,0,14.6196,17.0066,0,0,17.3178,18.3142,1.98436
9/5/2024 8:15,118.769,13.666,15.8471,51.3075,0,17.5995,19.9141,0,0,14.6629,17.0499,0,0,17.4044,18.4226,1.98248
9/5/2024 8:30,156.764,12.1273,15.0561,51.6374,0,17.6753,19.9708,0,0,14.728,17.1041,0,0,17.5128,18.531,1.98248
9/5/2024 8:45,201.717,10.6861,14.5468,52.917,0,17.7079,19.985,0,0,14.793,17.1475,0,0,17.5995,18.6176,1.98248
9/5/2024 9:00,188.306,8.89818,12.3038,43.5501,108.88,9.505,12.0561,47.9687,0,14.858,17.2125,0,0,17.697,18.7152,1.98248
9/5/2024 9:15,156.405,8.90902,11.5453,44.1591,112.585,8.28053,11.0774,44.6812,0,14.9122,17.2558,0,0,17.7945,18.8127,1.98248
9/5/2024 9:30,116.951,8.91986,11.231,40.2405,126.572,7.90127,10.6803,42.6875,0,14.9663,17.31,0,0,17.9029,18.9319,1.98248
9/5/2024 9:45,106.853,9.68921,12.2713,49.2232,0,11.0762,12.2121,0,0,15.0205,17.3534,0,0,17.9788,18.9969,1.98248
9/5/2024 10:00,161.629,9.53751,12.4555,46.7546,0,11.5855,13.2759,0,0,15.053,17.3967,0,0,18.0654,19.0944,1.98248
9/5/2024 10:15,172.326,9.54834,12.5638,47.5448,0,11.8456,13.6447,0,0,15.0855,17.44,0,0,18.163,19.192,1.98248
9/5/2024 10:30,171.307,9.6242,12.6072,49.8503,0,12.1056,14.1128,0,0,15.1397,17.5051,0,0,18.3038,19.3328,1.98248
9/5/2024 10:45,186.855,9.53751,12.6072,46.6639,0,12.3549,14.2121,0,0,15.2156,17.5592,0,0,18.4555,19.4845,1.98061
9/5/2024 11:00,176.249,9.37497,12.5205,47.8856,0,12.5608,14.3539,0,0,15.2481,17.6134,0,0,18.5964,19.6146,1.98061
9/5/2024 11:15,177.452,9.32079,12.3796,48.0487,0,12.745,14.51,0,0,15.3131,17.6784,0,0,18.7373,19.7554,1.98061
9/5/2024 11:30,179.555,9.43998,12.5422,47.9146,0,12.9183,14.5809,0,0,15.3673,17.7218,0,0,18.8456,19.8529,1.98061
9/5/2024 11:45,178.296,9.2341,12.3796,45.5076,0,13.0917,14.7653,0,0,15.4215,17.7868,0,0,18.9865,19.9938,1.98061
9/5/2024 12:00,190.656,9.06072,12.1521,48.654,0,13.2759,14.8929,0,0,15.4865,17.841,0,0,19.1599,20.1455,1.98061
9/5/2024 12:15,181.582,9.00654,12.0871,47.4179,0,13.4168,14.9497,0,0,15.5407,17.906,0,0,19.2466,20.243,1.98061
9/5/2024 12:30,181.226,9.07156,12.1412,48.857,0,13.5685,15.134,0,0,15.5948,17.9493,0,0,19.4199,20.4056,1.98061
9/5/2024 12:45,187.199,9.00654,12.1196,44.982,0,13.7744,15.3752,0,0,15.649,18.0143,0,0,19.7125,20.6656,1.98061
9/5/2024 13:00,170.125,8.93069,11.957,49.4588,0,13.8936,15.3752,0,0,15.7032,18.0794,0,0,19.7342,20.7307,1.98061
9/5/2024 13:15,175.267,8.95236,11.9354,45.33,0,13.9911,15.517,0,0,15.7465,18.1227,0,0,19.8642,20.8607,1.98061
9/5/2024 13:30,161.649,8.95236,11.8378,48.3495,0,14.1211,15.6163,0,0,15.8007,18.1877,0,0,20.0484,21.0341,1.98061
9/5/2024 13:45,158.551,8.99571,11.827,46.8561,0,14.2728,15.8007,0,0,15.8657,18.2527,0,0,20.3843,21.3266,1.98061
9/5/2024 14:00,165.416,9.06072,11.8595,46.2398,0,14.4245,15.9425,0,0,15.9416,18.3286,0,0,20.6661,21.5975,1.97873
9/5/2024 14:15,156.795,9.15825,12.022,48.1321,0,14.5221,16.056,0,0,15.9958,18.3936,0,0,20.7419,21.7059,1.97873
9/5/2024 14:30,163.799,9.43998,12.1737,46.9793,0,14.5979,16.056,0,0,16.0499,18.4478,0,0,20.7961,21.7818,1.98061
9/5/2024 14:45,165.604,9.37497,12.2496,45.2357,0,14.6846,16.1411,0,0,16.1041,18.5128,0,0,21.0237,21.9876,1.98061
9/5/2024 15:00,157.876,9.37497,12.2171,47.1823,0,14.7713,16.2829,0,0,16.1691,18.5778,0,0,21.1645,22.1502,1.97873
9/5/2024 15:15,178.684,9.40748,12.3254,49.64,0,14.858,16.3964,0,0,16.2342,18.6537,0,0,21.2729,22.2585,1.97873
9/5/2024 15:30,169.858,8.91986,11.9679,47.3164,0,14.9013,16.3681,0,0,16.2667,18.7079,0,0,21.3596,22.3561,1.97873
9/5/2024 15:45,169.666,8.95236,11.892,45.04,0,14.9555,16.3964,0,0,16.3208,18.7512,0,0,21.4463,22.4428,1.97873
9/5/2024 16:00,163.966,8.90902,11.827,45.069,0,15.0205,16.5099,0,0,16.3534,18.8054,0,0,21.4571,22.4753,1.98061
9/5/2024 16:15,152.097,8.98487,11.8053,44.8805,0,15.0747,16.5666,0,0,16.3967,18.8596,0,0,21.4788,22.5078,1.98061
9/5/2024 16:30,161.586,9.19076,11.9895,46.2398,0,15.1289,16.6517,0,0,16.44,18.9029,0,0,21.533,22.5728,1.98061
9/5/2024 16:45,155.584,9.13658,11.957,48.8208,0,15.1939,16.6659,0,0,16.4834,18.9462,0,0,21.5438,22.5836,1.98061
9/5/2024 17:00,161.707,9.2341,12.0329,48.4945,0,15.2372,16.7368,0,0,16.5376,18.9788,0,0,21.5763,22.6161,1.98248
9/5/2024 17:15,163.523,9.27744,12.1087,45.6018,0,15.2806,16.751,0,0,16.5592,19.0113,0,0,21.6196,22.6595,1.98248
9/5/2024 17:30,152.887,9.07156,11.9028,46.2217,0,15.3348,16.7936,0,0,16.5917,19.0438,0,0,21.6196,22.6595,1.98248
9/5/2024 17:45,161.877,9.06072,11.8487,49.9953,0,15.3673,16.8078,0,0,16.6243,19.0654,0,0,21.6522,22.692,1.98248
9/5/2024 18:00,136.664,8.90902,11.3936,44.6847,0,15.4106,16.8645,0,0,16.6459,19.1088,0,0,21.6196,22.6703,1.98248
9/5/2024 18:15,60.5556,11.2171,11.4369,44.4128,0,15.4648,16.9354,0,0,16.6893,19.1413,0,0,21.6196,22.6486,1.98248
9/5/2024 18:30,0,12.3657,12.5855,0,0,15.5081,17.0063,0,0,16.7326,19.1738,0,0,12.1056,13.5139,8.16016
9/5/2024 18:45,0,12.5391,12.8022,0,0,15.5407,17.0631,0,0,16.7434,19.1955,0,0,13.6444,15.0526,8.26517
