record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-KW,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR,CHR-05-KW,CHR-05-CHWSWT,CHR-05-CHWRWT,CHR-05-CHWFWR,CHR-06-KW,CHR-06-CHWSWT,CHR-06-CHWRWT,CHR-06-CHWFWR
8/5/2024 7:30,0,23.8416,11.6223,0,0,9.78002,9.78223,0,3,9.48217,10.8839,0,0,13.4433,11.3206,0,0,11.7606,10.2205,0,156.133,6.8798,10.1,78.375
8/5/2024 7:45,0,23.9416,11.7823,0,0,9.78002,9.80223,0,0,10.2822,11.3439,0,0,13.4833,11.3806,0,0,11.6606,10.0805,0,162.919,7.21983,10.9401,80.2674
8/5/2024 8:00,228,7.36029,11.6823,89.921,327,6.23974,11.8224,90.7744,302,6.0419,11.664,77.7922,0,13.5033,11.4006,0,0,11.5606,10.0005,0,0,12.1002,11.9602,0
8/5/2024 8:15,185,7.72032,10.8823,86.4739,267,6.45976,10.9223,86.0348,228,6.56194,10.8639,75.5353,0,13.5233,11.5006,0,0,11.5806,10.0005,0,0,12.1002,11.9802,0
8/5/2024 8:30,236,7.60031,10.8423,106.095,334,6.31974,10.8623,105.115,288,6.34192,10.7839,95.7436,0,13.5433,11.4206,0,0,11.6006,10.0005,0,0,12.1402,11.9202,0
8/5/2024 8:45,299,8.16036,11.0223,109.385,343,6.45976,11.0623,110.34,296,6.46193,10.9839,100.257,0,13.6033,11.5006,0,0,11.5206,10.0005,0,0,12.1402,12.0002,0
8/5/2024 9:00,256,8.54039,10.8823,100.698,309,6.49976,10.8823,101.156,273,6.46193,10.8239,89.3547,0,13.6634,11.3606,0,0,11.4806,10.1405,0,0,12.2602,12.0402,0
8/5/2024 9:15,237,9.26045,10.9623,94.5172,303,6.39975,11.0823,92.9966,266,6.42193,10.9639,81.5769,0,13.6434,11.5606,0,0,11.4606,10.3005,0,0,12.3202,12.0602,0
8/5/2024 9:30,249,9.60047,11.1023,91.0352,307,6.49976,11.2223,90.0105,266,6.48193,11.1039,79.5804,0,13.6834,11.4206,0,0,11.4606,10.4405,0,0,12.5003,12.0802,0
8/5/2024 9:45,244,10.0405,11.0423,89.2594,284,6.51976,11.1623,88.9688,262,6.54194,11.0439,77.445,0,13.6834,11.5006,0,0,11.4006,10.6005,0,0,12.6003,12.1402,0
8/5/2024 10:00,242,10.6006,11.0823,89.5554,288,6.49976,11.1623,89.1771,260,6.42193,11.0439,77.7922,3,13.7234,11.5406,0,0,11.4006,10.6805,0,0,12.7003,12.1802,0
8/5/2024 10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 10:45,0,14.0008,11.2423,0,292,6.37975,11.1423,88.3091,260,6.46193,11.0639,76.438,205,7.16283,10.3205,79.6702,0,11.3006,10.9405,0,0,13.0203,12.2402,0
8/5/2024 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 11:15,0,14.6209,11.2623,0,315,6.09973,11.1823,90.0626,267,6.32192,11.0639,78.6082,221,7.06283,10.3605,82.0834,0,11.2406,11.0606,0,0,13.2003,12.3002,0
8/5/2024 11:30,0,14.8409,11.3623,0,302,6.35975,11.3024,86.6771,263,6.42193,11.2439,75.7089,213,7.06283,10.4805,78.2813,0,11.2606,11.0806,0,0,13.3803,12.4002,0
8/5/2024 11:45,0,15.1209,11.3623,0,454,6.53976,11.5824,128.205,376,6.56194,11.484,117.844,0,10.8831,10.5805,0,0,11.3206,11.2006,0,0,13.4203,12.4002,0
8/5/2024 12:00,3,15.3409,11.4423,0,394,6.45976,11.1823,120.774,334,6.50193,11.1039,111.091,0,10.8831,10.5805,0,0,11.2606,11.2006,0,0,13.5403,12.4002,0
8/5/2024 12:15,0,15.5609,11.4823,0,391,6.47976,11.2023,120.879,330,6.54194,11.1239,110.431,0,10.9831,10.6205,0,0,11.3006,11.3006,0,0,13.6603,12.4802,0
8/5/2024 12:30,0,15.741,11.5023,0,414,6.45976,11.3024,122.493,359,6.50193,11.1839,114.233,0,11.0231,10.6805,0,0,11.3006,11.3006,0,0,13.7003,12.5402,0
8/5/2024 12:45,0,16.001,11.5023,0,390,6.45976,11.1223,120.063,330,6.50193,10.9839,110.709,0,11.0831,10.8005,0,0,11.3806,11.3406,0,0,13.7804,12.5802,0
8/5/2024 13:00,0,16.161,11.5623,0,387,6.55976,11.1223,119.212,331,6.54194,11.1039,109.407,0,11.1832,10.8005,0,0,11.4206,11.3806,0,0,13.8004,12.6002,0
8/5/2024 13:15,0,16.341,11.6223,0,389,6.41975,11.1223,116.816,330,6.52194,11.0639,107.41,3,11.3032,10.8005,0,0,11.5006,11.4206,0,0,13.8404,12.6802,0
8/5/2024 13:30,0,16.501,11.6423,0,402,6.47976,11.2223,118.17,340,6.54194,11.0639,109.511,0,11.3632,10.8205,0,0,11.5406,11.4206,0,0,13.9004,12.7002,0
8/5/2024 13:45,0,16.621,11.6623,0,388,6.45976,11.0823,119.004,325,6.52194,10.9839,109.476,0,11.4432,10.9006,0,0,11.5806,11.3806,0,0,13.9804,12.7202,0
8/5/2024 14:00,0,16.781,11.6823,0,395,6.55976,11.2223,121.434,338,6.56194,11.0639,111.264,0,11.5432,10.9206,0,0,11.6006,11.3006,0,0,14.0004,12.7202,0
8/5/2024 14:15,0,16.9411,11.7423,0,397,6.51976,11.1423,122.945,341,6.52194,11.0439,111.855,0,11.5832,10.9606,0,0,11.7006,11.3206,0,0,14.1204,12.8403,0
8/5/2024 14:30,0,17.1011,11.7423,0,426,6.49976,11.2623,124.021,362,6.54194,11.2239,113.4,0,11.6232,10.9806,0,0,11.7206,11.3006,0,0,14.1804,12.8603,0
8/5/2024 14:45,3,17.1611,11.7823,0,424,6.45976,11.2423,122.51,359,6.56194,11.1239,112.185,0,11.6032,11.0406,0,0,11.7606,11.2606,0,0,14.2004,12.9003,0
8/5/2024 15:00,0,17.3411,11.7823,0,437,6.55976,11.3424,127.198,371,6.60194,11.2639,117.862,0,11.6432,11.0406,0,0,11.8206,11.2806,0,0,14.1804,12.9203,0
8/5/2024 15:15,0,17.4811,11.7423,0,416,6.55976,11.1823,124.646,360,6.52194,11.1039,115.483,0,11.6832,11.1006,0,0,11.8206,11.3406,0,0,14.2604,12.9803,0
8/5/2024 15:30,0,17.5411,11.8423,0,432,6.51976,11.2824,127.302,374,6.56194,11.2039,116.785,0,11.7032,11.1206,0,0,11.8806,11.2806,0,0,14.3204,13.0403,0
8/5/2024 15:45,0,17.7411,11.8423,0,439,6.45976,11.2423,126.278,364,6.56194,11.1239,115.57,0,11.7632,11.1406,0,0,11.9206,11.3406,0,0,14.3604,12.9803,0
8/5/2024 16:00,0,17.8611,11.8223,0,432,6.51976,11.3224,127.563,372,6.56194,11.2039,121.195,0,11.8232,11.1606,0,0,11.9606,11.3406,0,0,14.3404,13.0403,0
8/5/2024 16:15,0,17.9611,11.9023,0,424,6.53976,11.1823,127.997,360,6.60194,11.0639,119.789,0,11.8632,11.2206,0,0,11.9406,11.3606,0,0,14.4404,13.1403,0
8/5/2024 16:30,0,18.0812,11.9023,0,440,6.49976,11.2824,128.257,373,6.54194,11.1839,119.251,0,11.9232,11.2606,0,0,12.0006,11.3006,0,0,14.4604,13.2203,0
8/5/2024 16:45,0,18.2012,11.9023,0,428,6.47976,11.2423,127.458,366,6.56194,11.1239,120.518,0,11.9232,11.2606,0,0,12.0006,11.3406,0,0,14.4404,13.2003,0
8/5/2024 17:00,0,18.2612,11.9424,0,435,6.47976,11.2824,127.892,368,6.56194,11.1639,118.886,0,12.0032,11.2806,0,0,12.0006,11.3606,0,0,14.5804,13.2603,0
8/5/2024 17:15,3,18.4212,12.0024,0,413,6.49976,11.1023,127.458,352,6.54194,11.0439,116.994,0,12.0432,11.3006,0,0,12.0006,11.3806,0,0,14.5604,13.2203,0
8/5/2024 17:30,0,18.5212,11.9824,0,417,6.47976,11.1823,126.92,360,6.48193,11.0439,119.094,0,12.1032,11.3606,0,0,12.0406,11.3406,0,0,14.5404,13.3203,0
8/5/2024 17:45,0,18.5612,12.0424,0,394,6.47976,11.1223,122.771,336,6.54194,10.9839,112.948,0,12.1232,11.3806,0,0,12.0606,11.3406,0,0,14.6804,13.3603,0
8/5/2024 18:00,0,18.7212,12.0024,0,408,6.47976,11.2023,123.049,344,6.56194,11.1039,114.91,0,12.1432,11.4006,0,0,12.1206,11.3406,0,0,14.6804,13.4003,0
8/5/2024 18:15,0,18.7812,12.1024,0,370,6.45976,10.9423,115.427,312,6.50193,10.9039,105.275,0,12.1832,11.4206,0,0,12.1206,11.3806,0,0,14.7004,13.3603,0
8/5/2024 18:30,0,18.8812,12.1824,0,308,6.35975,10.4623,106.313,269,6.38193,10.4439,95.379,0,12.2432,11.4606,0,0,12.1206,11.3206,0,0,14.7004,13.3603,0
8/5/2024 18:45,0,18.9612,12.1624,0,288,6.45976,10.4423,106.174,255,6.46193,10.3839,95.3443,0,12.3232,11.5006,0,0,12.1406,11.3206,0,0,14.8004,13.4203,0
8/5/2024 19:00,0,19.0212,12.2224,0,300,6.13973,10.0422,100.306,230,6.38193,10.0438,89.7019,0,12.3633,11.4806,0,0,12.1807,11.3806,0,0,14.7404,13.4803,0
8/5/2024 19:15,0,19.1012,12.2424,0,230,6.41975,9.76223,78.9514,201,6.38193,9.80382,67.7748,0,12.3633,11.5406,0,0,12.2207,11.3806,0,0,14.8404,13.5003,0
8/5/2024 19:30,3,19.2212,12.2224,0,173,6.41975,9.32219,78.4827,144,6.38193,9.46379,66.1776,0,12.4233,11.5406,0,0,12.1807,11.3406,0,0,14.8404,13.5603,0
8/5/2024 19:45,0,19.3212,12.2824,0,180,6.13973,9.3622,66.382,2,8.5621,9.44379,54.7887,0,12.4633,11.5406,0,0,12.2407,11.3406,0,0,14.8604,13.5003,0
8/5/2024 20:00,0,19.3613,12.3224,0,343,6.73978,10.1423,158.222,0,8.84212,9.84383,0,0,12.4833,11.5806,0,0,12.2207,11.2006,0,0,14.9204,13.6203,0
8/5/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 20:30,0,19.5613,12.4224,0,386,5.99972,11.7624,112.58,0,9.26216,11.0639,0,0,12.5633,11.6006,0,0,12.2807,10.9405,0,0,14.9204,13.5603,0
8/5/2024 20:45,0,19.6213,12.4024,0,204,6.51976,9.72223,91.2258,0,9.92221,10.2039,1.45535,0,12.6233,11.6006,0,0,12.3007,10.8605,0,0,14.9605,13.5603,0
8/5/2024 21:00,0,19.7213,12.4824,0,183,6.91979,9.58221,92.4237,0,9.04214,9.60381,1.71577,0,12.6633,11.6006,0,0,12.3207,10.6405,0,0,15.0405,13.5403,0
8/5/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 21:45,3,19.9213,12.4624,0,239,6.13973,9.66222,105.861,0,10.6823,10.7439,0,0,12.7433,11.5006,0,0,12.3007,10.4205,0,0,11.7802,11.6202,0
8/5/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 22:15,0,20.0213,12.5824,0,2,11.3801,11.6224,118.552,0,9.22215,10.8439,0,0,12.8433,11.4606,0,0,12.3007,10.3805,0,0,12.1002,11.7202,0
8/5/2024 22:30,0,20.1213,12.5224,0,212,6.13973,9.54221,99.5938,0,10.0622,9.96384,0,0,12.8633,11.4406,0,0,12.2807,10.3605,0,0,12.2202,11.7802,0
8/5/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024 23:00,0,20.3013,12.8224,0,391,6.15973,11.9624,115.392,0,9.54218,11.464,0,0,12.9233,11.4206,0,0,12.2207,10.3605,0,0,12.4803,11.8802,0
8/5/2024 23:15,0,20.3413,12.6824,0,212,6.27974,9.50221,108.708,0,9.92221,9.94383,0,0,12.9833,11.3806,0,0,12.2607,10.3205,0,0,12.5603,11.9002,0
8/5/2024 23:30,0,20.3613,12.8424,0,169,6.29974,8.94216,106.417,0,8.96213,9.5238,0,0,13.0233,11.3806,0,0,12.2207,10.4205,0,0,12.6203,11.9802,0
8/5/2024 23:45,0,20.4613,12.8424,0,0,10.9801,11.1823,104.021,0,9.04214,10.5439,0,0,13.0833,11.3606,0,0,12.1807,10.4205,0,0,12.7203,11.9802,0
9/5/2024 0:00,3,20.5213,12.9024,0,236,6.29974,9.94224,100.809,3,10.1622,10.5239,0,0,13.1233,11.3406,0,0,12.1206,10.5005,0,0,12.7803,12.0202,0
9/5/2024 0:15,0,20.5814,12.8824,0,179,6.31974,9.16218,78.0834,0,9.16215,9.44379,2.25396,0,13.1633,11.4006,0,0,12.1206,10.5205,0,0,12.8803,12.0202,0
9/5/2024 0:30,0,20.6614,12.8624,0,0,9.35999,9.4022,76.9375,0,8.6021,9.34379,3.1741,0,13.1833,11.4006,0,0,12.1406,10.5005,0,0,12.9203,12.0602,0
9/5/2024 0:45,0,20.6814,12.8824,0,269,5.63969,11.5424,80.8612,0,9.16215,10.8439,1.62896,0,13.2033,11.2406,0,0,12.1206,10.5405,0,0,13.0003,12.0802,0
9/5/2024 1:00,0,20.7814,13.0824,0,156,6.35975,9.4022,78.5695,0,9.94221,10.3439,2.09771,0,13.2433,11.2806,0,0,12.1006,10.5005,0,0,13.0603,12.0802,0
9/5/2024 1:15,0,20.7814,13.1424,0,192,6.27974,9.06217,94.0556,0,8.94213,9.5038,0,0,13.2833,11.2806,0,0,12.0206,10.5805,0,0,13.0803,12.1002,0
9/5/2024 1:30,0,20.9014,12.9824,0,0,9.72002,9.88224,119.594,0,8.38209,9.24378,0,3,13.3033,11.2806,0,0,11.9406,10.5605,0,0,13.1603,12.1202,0
9/5/2024 1:45,0,21.0014,12.9624,0,379,6.27974,11.5024,127.58,0,9.8022,11.404,0,0,13.3033,11.3606,0,0,11.8206,10.5005,0,0,13.2403,12.0802,0
9/5/2024 2:00,3,21.0014,13.1224,0,0,9.15997,9.16218,103.309,0,9.14215,9.00376,0,0,13.3433,11.2206,0,0,11.8206,10.4605,0,0,13.2803,12.1402,0
9/5/2024 2:15,0,21.0414,13.1625,0,286,6.41975,11.7024,114.073,0,9.44217,11.0839,0,0,13.4233,11.2206,0,0,11.8006,10.4605,0,0,13.2803,12.1002,0
9/5/2024 2:30,0,21.0814,13.3425,0,160,5.93971,9.56221,81.7987,0,9.74219,9.88383,1.76785,0,13.4433,11.3206,0,0,11.7806,10.3605,0,0,13.3003,12.1402,0
9/5/2024 2:45,0,21.1814,13.3025,0,151,6.55976,9.4822,81.1737,3,9.02213,9.70382,1.62896,0,13.4433,11.2006,0,0,11.7606,10.3805,0,0,13.3403,12.1402,0
9/5/2024 3:00,0,21.1814,13.4025,0,173,6.63977,9.4222,84.1598,0,8.84212,9.5238,1.50743,0,13.4833,11.3206,0,0,11.7606,10.3605,0,0,13.3803,12.1402,0
9/5/2024 3:15,0,21.3214,13.2825,0,158,6.73978,9.64222,80.9653,0,8.80212,9.58381,2.01091,0,13.5033,11.2206,0,0,11.7206,10.3605,0,0,13.4003,12.1402,0
9/5/2024 3:30,0,21.2814,13.6225,0,178,6.31974,9.28219,81.5035,0,8.80212,9.46379,2.20188,0,13.5233,11.1406,0,0,11.7406,10.4005,0,0,13.4403,12.1402,0
9/5/2024 3:45,0,21.3814,13.6025,0,186,6.23974,9.4022,82.007,0,8.66211,9.42379,1.38591,0,13.5633,11.2006,0,0,11.7206,10.4205,0,0,13.4403,12.1402,0
9/5/2024 4:00,3,21.3614,13.6225,0,180,6.31974,9.12218,85.4271,0,8.64211,9.5238,1.14285,0,13.5833,11.2406,0,0,11.7606,10.4205,0,0,13.5603,12.1802,0
9/5/2024 4:15,0,21.4614,13.5625,0,181,6.41975,9.24219,83.691,0,8.6221,9.44379,1.55952,3,13.6434,11.2606,0,0,11.7006,10.4205,0,0,13.5803,12.2402,0
9/5/2024 4:30,0,21.5214,13.5625,0,178,6.25974,9.16218,80.5487,0,8.5821,9.34379,1.73313,0,13.6834,11.3006,0,0,11.7006,10.4405,0,0,13.5803,12.1202,0
9/5/2024 4:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2024 5:00,0,21.5814,13.7225,0,298,6.27974,11.3624,102.302,0,8.92213,10.6039,1.28174,0,13.7234,11.2206,0,0,11.7406,10.3805,0,0,13.6603,12.2402,0
9/5/2024 5:15,0,21.6214,13.6025,0,204,6.33975,9.74223,94.1251,0,9.74219,10.0438,1.19493,0,13.7234,11.1206,0,0,11.6406,10.3205,0,0,13.6803,12.2402,0
9/5/2024 5:30,0,21.7014,13.4825,0,171,6.49976,9.14218,85.9653,3,8.90213,9.28378,1.38591,0,13.7234,11.3006,0,0,11.6606,10.2605,0,0,13.7204,12.2402,0
9/5/2024 5:45,0,21.7214,13.9425,0,177,6.21974,9.14218,80.566,0,8.64211,9.40379,1.99354,0,13.7834,11.2406,0,0,11.6806,10.2405,0,0,13.7003,12.2402,0
9/5/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2024 6:15,0,21.8414,13.7225,0,51,7.41983,11.5424,92.3021,0,8.96213,10.6439,1.00396,0,13.8034,11.1806,0,0,11.6406,10.1405,0,0,13.8404,12.2602,0
9/5/2024 6:30,0,21.8414,13.9025,0,168,6.07973,9.86224,87.0417,0,9.8222,10.2439,2.08035,0,13.7834,11.3406,0,0,11.6206,10.1805,0,0,13.8004,12.2802,0
9/5/2024 6:45,0,21.9215,13.6825,0,197,5.99972,9.4022,84.0209,0,9.08214,9.5038,1.81993,0,13.8634,11.2006,0,0,11.6406,10.2205,0,0,13.8404,12.2202,0
9/5/2024 7:00,0,21.9415,13.8025,0,191,6.23974,9.30219,82.9098,0,8.82212,9.58381,1.87201,3,13.8634,11.2606,0,0,11.6606,10.2205,0,0,13.8804,12.2002,0
9/5/2024 7:15,0,21.9415,13.7625,0,195,6.25974,9.3622,83.0139,0,8.76212,9.4838,1.64632,0,13.9034,11.2806,0,0,11.6806,10.1405,0,0,13.8604,12.3002,0
9/5/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2024 7:45,0,22.0815,13.8625,0,399,6.31974,11.9824,119.021,0,11.1423,11.724,0,105,9.16299,11.1006,108.472,0,11.5206,10.1205,0,0,11.7002,11.5002,0
9/5/2024 8:00,3,22.0815,14.0025,0,240,6.41975,10.2823,93.1702,0,10.2422,10.3039,1.88938,157,7.20284,9.58044,84.0973,0,11.5006,10.1805,0,0,11.7802,11.5002,0
9/5/2024 8:15,0,22.1215,13.9025,0,330,6.33975,10.9423,120.497,3,9.90221,11.0639,0,234,6.82281,10.0605,107.292,0,11.5406,10.1005,0,0,11.8802,11.5202,0
9/5/2024 8:30,0,22.2015,13.7025,0,487,6.17973,11.0823,142.285,0,10.0622,11.0439,0,271,7.08283,10.2605,129.497,0,11.4206,10.1005,0,0,12.0002,11.6002,0
9/5/2024 8:45,0,22.1815,14.1025,0,474,6.45976,10.9423,153.257,0,10.1222,10.9839,0,282,7.12283,10.0805,139.184,0,11.3406,10.3205,0,0,12.1202,11.5602,0
9/5/2024 9:00,0,22.2215,14.1225,0,379,6.63977,11.1223,144.351,0,10.1622,10.8639,0,252,7.24284,10.2405,128.976,0,11.3006,10.4605,0,0,12.2802,11.6402,0
9/5/2024 9:15,0,22.2615,14.4225,0,407,6.41975,11.1823,120.41,0,10.3022,11.2639,0,266,7.04283,10.3405,108.507,0,11.2606,10.6005,0,0,12.3402,11.7002,0
9/5/2024 9:30,0,22.3215,14.3225,0,382,6.67978,11.1223,133.118,0,10.5223,11.1039,0,255,7.34285,10.3405,122.344,0,11.2206,10.7005,0,0,12.4603,11.7402,0
9/5/2024 9:45,0,22.3215,14.4426,0,355,6.45976,11.1423,120.271,0,10.4222,11.3839,0,255,7.00282,10.2805,108.264,0,11.1806,10.7805,0,0,12.5403,11.7602,0
9/5/2024 10:00,3,22.4015,14.2025,0,400,6.77978,11.4224,129.698,0,10.4422,11.3439,0,290,7.30285,10.6805,118.472,0,11.1406,10.8405,0,0,12.6203,11.8202,0
9/5/2024 10:15,0,22.4215,14.5426,0,335,6.31974,11.1223,106.035,0,10.4823,11.424,0,223,7.20284,10.2405,96.7535,0,11.1006,10.9205,0,0,12.6403,11.8202,0
9/5/2024 10:30,0,22.4615,14.3825,0,333,6.23974,11.0223,101.313,0,10.5423,11.0439,1.33382,213,7.18284,10.2005,91.9966,0,11.0806,11.0005,0,0,12.7403,11.8602,0
9/5/2024 10:45,0,22.4815,14.4426,0,375,6.83979,11.6624,125.427,0,10.5023,11.1239,0,250,7.56287,10.8005,113.524,0,11.0806,11.0606,0,0,12.8803,11.9202,0
9/5/2024 11:00,0,22.5015,14.4025,0,359,6.11973,11.4024,108.344,3,10.5223,11.404,0,252,6.7428,10.5005,97.8473,0,11.1006,11.1806,0,0,12.9003,11.9202,0
9/5/2024 11:15,0,22.5815,14.6026,0,371,6.59977,11.0823,125.149,0,10.5623,11.0039,0,257,7.16283,10.2005,112.014,0,11.1206,11.3006,0,0,12.9603,11.9602,0
9/5/2024 11:30,0,22.6015,14.6826,0,355,6.73978,11.5024,127.892,0,10.4823,11.424,0,256,7.38285,10.6405,116.059,0,11.1406,11.3406,0,0,13.1003,12.0002,0
9/5/2024 11:45,3,22.5815,14.6426,0,335,6.85979,11.3824,123.865,0,10.5823,11.0639,0,226,7.52286,10.4405,111.545,0,11.2006,11.3806,0,0,13.1603,12.0602,0
9/5/2024 12:00,0,22.6215,14.5426,0,362,6.17973,11.2423,106.868,0,10.4422,11.544,0,268,6.7628,10.4805,96.3716,0,11.2806,11.4406,0,0,13.3003,12.1002,0
9/5/2024 12:15,0,22.7015,14.5626,0,331,6.91979,11.5824,121.66,0,10.5823,10.9839,0,214,7.68288,10.6205,110.59,0,11.3206,11.4406,0,0,13.3003,12.1202,0
9/5/2024 12:30,0,22.7815,14.7226,0,411,6.67978,11.5224,127.372,0,10.5223,11.504,0,295,7.20284,10.7605,114.601,0,11.3806,11.4406,0,0,13.4003,12.1602,0
9/5/2024 12:45,0,22.7615,14.6026,0,337,6.17973,10.9823,104.594,0,10.5823,11.0839,0,245,7.18284,10.2005,94.7744,0,11.4206,11.4806,0,0,13.4803,12.2202,0
9/5/2024 13:00,0,22.7815,14.5226,0,348,6.73978,11.7224,121.504,0,10.5623,11.2039,0,224,7.62287,10.7805,109.74,0,11.4606,11.4806,0,0,13.5603,12.3002,0
9/5/2024 13:15,0,22.8815,14.6026,0,363,6.13973,11.0823,102.979,0,10.4823,11.544,0,273,6.66279,10.3605,92.8646,0,11.5606,11.5606,0,0,13.6203,12.3402,0
9/5/2024 13:30,0,22.9015,14.8226,0,363,7.0198,11.7824,121.451,0,10.5823,11.1039,0,242,7.54286,10.8605,109.392,0,11.6406,11.5606,0,0,13.6603,12.3802,0
9/5/2024 13:45,3,22.9015,15.0626,0,366,6.51976,11.6424,103.951,3,10.5823,11.3639,0,276,7.06283,10.9406,93.7674,0,11.6406,11.5806,0,0,13.7003,12.4202,0
9/5/2024 14:00,0,22.9615,14.8626,0,330,6.17973,11.1823,103.743,0,10.5823,11.3639,1.00396,235,6.90281,10.3605,93.8369,0,11.7206,11.5606,0,0,13.8004,12.4402,0
9/5/2024 14:15,0,22.9615,15.1426,0,377,6.53976,11.5824,106.156,0,10.5823,11.3839,0,278,7.08283,10.8405,95.816,0,11.7606,11.6006,0,0,13.7604,12.4402,0
9/5/2024 14:30,0,22.9615,14.8226,0,339,6.43976,11.4424,110.479,0,10.6623,11.3439,0,244,6.8028,10.5405,100.538,0,11.8006,11.5806,0,0,13.8604,12.6002,0
9/5/2024 14:45,0,23.0015,14.9426,0,362,6.93979,11.8824,119.455,0,10.6223,11.3039,0,282,7.36285,11.0406,109.358,0,11.8806,11.5606,0,0,13.9204,12.5802,0
9/5/2024 15:00,0,23.0415,14.8626,0,350,6.55976,11.3624,121.07,0,10.6223,11.624,0,251,7.14283,10.5405,110.469,0,11.9006,11.5806,0,0,13.9004,12.6602,0
9/5/2024 15:15,0,23.1015,14.8226,0,370,6.45976,11.3424,111.469,0,10.6223,11.464,0,269,6.96282,10.5805,100.382,0,11.9406,11.5806,0,0,13.9604,12.6402,0
9/5/2024 15:30,3,23.1416,14.8626,0,374,6.11973,11.2824,109.576,0,10.6223,11.504,0,268,6.7828,10.4205,97.6563,0,11.9406,11.6206,0,0,14.0404,12.6602,0
9/5/2024 15:45,0,23.1416,14.8826,0,375,6.27974,11.5024,107.701,0,10.6223,11.624,0,268,6.88281,10.6805,95.9375,0,12.0206,11.6206,0,0,14.0604,12.7002,0
9/5/2024 16:00,0,23.1616,15.1426,0,380,6.51976,11.7424,105.219,0,10.5823,11.3039,0,262,7.18284,10.9406,95.5556,0,12.0406,11.6606,0,0,14.0804,12.7603,0
9/5/2024 16:15,0,23.2216,15.0426,0,352,6.41975,11.6024,101.087,0,10.5623,11.1639,1.33382,249,7.08283,10.8005,91.823,0,12.1206,11.6206,0,0,14.0804,12.8403,0
9/5/2024 16:30,0,23.2416,14.9426,0,371,6.41975,11.7424,102.754,0,10.5823,11.2639,0,253,7.08283,10.9006,93.8022,0,12.1206,11.6606,0,0,14.1204,12.8603,0
9/5/2024 16:45,0,23.3416,15.0026,0,368,6.41975,11.6824,105.861,3,10.5823,11.3439,0,256,7.10283,10.8605,96.4237,0,12.1607,11.7006,0,0,14.1204,12.9003,0
9/5/2024 17:00,0,23.3416,15.1426,0,381,6.29974,11.6424,107.823,0,10.6023,11.524,0,268,7.00282,10.8005,98.8542,0,12.1807,11.6806,0,0,14.2204,12.9803,0
9/5/2024 17:15,0,23.3616,15.1226,0,366,6.21974,11.4024,104.333,0,10.5823,11.424,0,258,6.92282,10.6205,93.1598,0,12.2007,11.6606,0,0,14.3004,12.9803,0
9/5/2024 17:30,3,23.3816,14.9626,0,389,6.91979,11.8624,115.705,0,10.6823,11.444,0,274,7.44286,11.0006,104.271,0,12.2407,11.6806,0,0,14.2604,13.0003,0
9/5/2024 17:45,0,23.4416,15.3826,0,348,6.51976,11.4624,113.535,0,10.6623,11.3039,1.17757,224,7.38285,10.4805,103.837,0,12.2607,11.6806,0,0,14.2604,13.0003,0
9/5/2024 18:00,0,23.4016,15.3226,0,382,6.73978,11.5424,111.347,0,10.5423,11.3639,1.09077,267,7.50286,10.7405,101.146,0,12.2807,11.6806,0,0,14.3604,13.1003,0
9/5/2024 18:15,0,23.4816,15.3226,0,308,6.37975,10.9423,108.448,0,10.5223,11.3239,1.00396,216,6.92282,10.0205,97.9341,0,12.3007,11.7206,0,0,14.4004,13.0803,0
9/5/2024 18:30,0,23.4816,15.5026,0,269,6.41975,10.8423,91.1563,0,10.2622,11.0439,1.05604,182,7.06283,9.94047,82.5869,0,12.3607,11.7406,0,0,14.3604,13.1403,0
