record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR
26/1/2023 16:45,15.2577,7.9,9.6,6.77222,0,13.5,13.5,0,0,12.4,13.4,0
26/1/2023 17:00,10.2278,6.6,8.4,6.41667,0,13.5,13.5,0,0,12.4,13.4,0
26/1/2023 17:15,12.8308,6.8,9,6.45,0,13.4,13.5,0,0,12.4,13.4,0
26/1/2023 17:30,14.4173,7.8,9.4,6.76944,0,13.4,13.4,0,0,12.4,13.4,0
26/1/2023 17:45,9.96007,6.6,8.3,6.43056,0,13.3,13.5,0,0,12.4,13.4,0
26/1/2023 18:00,13.3831,7,9.1,6.44722,0,13.2,13.4,0,0,12.3,13.4,0
26/1/2023 18:15,14.6898,8.1,9.6,6.77222,0,13.1,13.4,0,0,12.3,13.4,0
26/1/2023 18:30,11.4538,6.6,8.7,6.44722,0,13,13.4,0,0,12.3,13.4,0
26/1/2023 18:45,13.6158,7.4,9.1,6.45833,0,13,13.4,0,0,12.3,13.4,0
26/1/2023 19:00,10.1519,6.7,8.3,6.43333,0,12.8,13.4,0,0,12.3,13.4,0
26/1/2023 19:15,13.0179,6.7,9,6.46389,0,12.8,13.4,0,0,12.3,13.4,0
26/1/2023 19:30,9.87492,6.9,8.2,6.76389,0,12.8,13.2,0,0,12.2,13.4,0
26/1/2023 19:45,12.1768,6.8,8.8,6.44722,0,12.8,13.2,0,0,12.2,13.4,0
26/1/2023 20:00,14.2932,7.6,9.3,6.78611,0,12.7,13.2,0,0,12.2,13.4,0
26/1/2023 20:15,9.67482,6.6,8.3,6.45,0,12.6,13.2,0,0,12.2,13.4,0
26/1/2023 20:30,14.2401,6.9,9.1,6.45,0,12.6,13.2,0,0,12,13.4,0
26/1/2023 20:45,10.0308,6.6,8.3,6.46389,0,12.6,13,0,0,12,13.4,0
26/1/2023 21:00,13.3779,7,9.2,6.46389,0,12.6,13,0,0,12,13.4,0
26/1/2023 21:15,10.037,6.7,8.2,6.53333,0,12.6,13,0,0,11.9,13.2,0
26/1/2023 21:30,12.7823,6.7,8.9,6.44722,0,12.4,13,0,0,11.9,13.2,0
26/1/2023 21:45,12.6792,6.8,8.3,6.78889,0,12.4,13,0,0,11.9,13.2,0
26/1/2023 22:00,11.8439,6.6,8.7,6.41667,0,12.4,13,0,0,11.9,13.2,0
26/1/2023 22:15,14.0487,7.8,9.4,6.79722,0,12.3,13,0,0,11.9,13.2,0
26/1/2023 22:30,10.8571,6.6,8.4,6.425,0,12.3,12.8,0,0,11.9,13.2,0
26/1/2023 22:45,14.1243,7.2,9.2,6.46667,0,12.3,12.8,0,0,11.9,13.2,0
26/1/2023 23:00,9.74833,6.6,8.3,6.45833,0,12.3,13,0,0,11.9,13.1,0
26/1/2023 23:15,13.9965,7.4,9.2,6.46667,0,12.3,13,0,0,11.9,13.1,0
26/1/2023 23:30,10.0285,6.6,8.3,6.43333,0,12.2,12.8,0,0,11.8,13.1,0
26/1/2023 23:45,14.3928,8,9.6,6.78889,0,12.3,12.8,0,0,11.8,13.1,0
27/1/2023 0:00,11.2547,6.6,8.5,6.46389,0,12.2,12.7,0,0,11.8,13.1,0
27/1/2023 0:15,0,9.8,9.7,0,0,12.2,12.7,0,0,11.8,13.1,0
27/1/2023 0:30,0,10.1,10,0,36.0986,9.8,11.6,7.76111,0,11.7,13,0
27/1/2023 0:45,0,10.1,10.1,0,9.22022,7.2,8.5,7.38889,0,11.7,13,0
27/1/2023 1:00,0,10.2,10.1,0,11.4107,7.4,9.1,7.36667,0,11.7,13,0
27/1/2023 1:15,0,10.4,10.2,0,9.10328,7.2,8.4,7.4,0,11.7,13,0
27/1/2023 1:30,0,10.5,10.4,0,11.8242,7.4,8.9,7.4,0,11.7,13,0
27/1/2023 1:45,0,10.5,10.5,0,12.4246,7.4,9,7.76944,0,11.7,13,0
27/1/2023 2:00,0,10.6,10.5,0,8.98214,7.2,8.5,7.35,0,11.7,13,0
27/1/2023 2:15,0,10.7,10.6,0,11.7455,7.4,9,7.37222,0,11.7,13,0
27/1/2023 2:30,0,10.7,10.8,0,9.15465,7.2,8.3,7.72778,0,11.7,13,0
27/1/2023 2:45,0,10.8,10.8,0,10.0306,7.2,8.7,7.40556,0,11.7,13,0
27/1/2023 3:00,0,10.9,10.9,0,12.2153,7.6,9.1,7.73889,0,11.7,13,0
27/1/2023 3:15,0,11,11,0,9.1602,7.2,8.4,7.39722,0,11.7,13,0
27/1/2023 3:30,0,11.1,11,0,10.6196,7.4,8.8,7.36389,0,11.7,13,0
27/1/2023 3:45,0,11.2,11.1,0,8.13898,7.3,8.3,7.73611,0,11.7,13,0
27/1/2023 4:00,0,11.3,11.2,0,9.22566,7.4,8.5,7.36667,0,11.8,13,0
27/1/2023 4:15,0,11.4,11.3,0,10.5667,7.5,8.7,7.38056,0,11.8,13,0
27/1/2023 4:30,0,11.5,11.3,0,8.02079,7.3,8.2,7.76111,0,11.7,13,0
27/1/2023 4:45,0,11.5,11.3,0,9.14071,7.3,8.3,7.36389,0,11.7,13,0
27/1/2023 5:00,0,11.5,11.4,0,10.3998,7.6,8.8,7.36667,0,11.7,13,0
27/1/2023 5:15,0,11.5,11.4,0,7.38686,7.6,8.7,7.77222,0,11.7,13,0
27/1/2023 5:30,0,11.5,11.4,0,7.17045,7.4,8.4,7.34722,0,11.7,13,0
27/1/2023 5:45,0,11.5,11.4,0,6.12707,8,8.7,7.38889,0,11.7,13,0
27/1/2023 6:00,0,11.5,11.4,0,3.97753,7.6,8.8,7.40556,0,11.5,12.9,0
27/1/2023 6:15,0,11.5,11.4,0,3.95787,7.3,8.3,7.44167,0,11.5,12.9,0
27/1/2023 6:30,0,11.7,11.4,0,6.53853,7.9,8.7,7.41667,0,11.5,12.9,0
27/1/2023 6:45,0,11.7,11.4,0,7.66367,7.8,8.7,7.4,0,11.5,12.9,0
27/1/2023 7:00,0,11.7,11.3,0,5.90102,7.1,8,7.71944,0,11.5,12.7,0
27/1/2023 7:15,0,11.7,11.3,0,7.55518,7.2,8.3,7.38056,0,11.5,12.7,0
27/1/2023 7:30,0,11.7,11.3,0,8.54049,7.4,8.4,7.37222,0,11.5,12.7,0
27/1/2023 7:45,0,11.7,11.3,0,6.11302,7.2,8,7.55833,0,11.4,12.6,0
27/1/2023 8:00,0,11.7,11.3,0,7.64181,7.3,8.3,7.36667,0,11.4,12.6,0
27/1/2023 8:15,0,11.7,11.3,0,8.21986,7.5,8.4,7.4,0,11.4,12.6,0
27/1/2023 8:30,0,11.8,11.3,0,5.94246,7.2,8,7.76111,0,11.4,12.6,0
27/1/2023 8:45,0,11.8,11.4,0,7.36672,7.3,8.3,7.38333,0,11.4,12.6,0
27/1/2023 9:00,0,11.8,11.4,0,8.72145,7.4,8.4,7.39722,0,11.4,12.6,0
27/1/2023 9:15,0,11.9,11.4,0,8.92797,7.6,8.7,7.4,0,11.4,12.6,0
27/1/2023 9:30,0,11.9,11.5,0,5.93831,7.2,8,7.67778,0,11.4,12.6,0
27/1/2023 9:45,0,11.9,11.5,0,7.48356,7.3,8.3,7.39722,0,11.4,12.6,0
27/1/2023 10:00,0,12.1,11.6,0,9.25497,7.5,8.5,7.38333,0,11.5,12.6,0
27/1/2023 10:15,0,12.3,11.7,0,9.86181,7.8,8.7,7.36389,0,11.5,12.6,0
27/1/2023 10:30,0,12.3,11.8,0,7.78028,7.5,8.3,7.73889,0,11.5,12.6,0
27/1/2023 10:45,0,12.3,11.8,0,6.9442,7.5,8.3,7.36667,0,11.5,12.6,0
27/1/2023 11:00,0,12.3,11.8,0,8.87319,7.5,8.5,7.35556,0,11.5,12.6,0
27/1/2023 11:15,0,12.7,12.1,0,6.52983,8,8.7,7.37222,0,11.5,12.7,0
27/1/2023 11:30,0,12.8,12.2,0,5.37811,8,8.7,7.38333,0,11.7,12.9,0
27/1/2023 11:45,0,12.8,12.2,0,7.46162,7.8,8.9,7.39722,0,11.7,12.9,0
27/1/2023 12:00,0,12.8,12.2,0,9.61439,7.6,8.8,7.73611,0,11.8,12.9,0
27/1/2023 12:15,0,12.8,12.2,0,10.1819,7.8,8.7,7.38889,0,11.8,13,0
27/1/2023 12:30,0,13,12.2,0,9.8734,7.6,8.7,7.38056,0,11.8,13,0
27/1/2023 12:45,0,13,12.3,0,9.54059,8.2,8.9,7.37222,0,11.9,13,0
27/1/2023 13:00,0,13.1,12.3,0,11.3389,7.8,8.7,7.36667,0,11.9,13,0
27/1/2023 13:15,0,13.1,12.3,0,17.322,8,9.4,7.36389,0,11.9,13.1,0
27/1/2023 13:30,0,13.2,12.5,0,6.70945,7.6,8.7,7.72778,0,12,13.1,0
27/1/2023 13:45,0,13.2,12.5,0,7.39432,7.5,8.3,7.54167,0,12,13.2,0
27/1/2023 14:00,0,13.3,12.6,0,11.5149,8.2,9,7.34722,0,12,13.2,0
27/1/2023 14:15,0,13.4,12.6,0,10.2251,7.6,8.7,7.36389,0,12.2,13.4,0
27/1/2023 14:30,0,13.5,12.6,0,13.1702,7.9,9.1,7.38056,0,12.2,13.4,0
27/1/2023 14:45,0,13.6,12.7,0,6.76052,8.3,8.9,7.39722,0,12.3,13.4,0
27/1/2023 15:00,0,13.6,12.7,0,12.1433,7.9,9,7.38333,0,12.3,13.5,0
27/1/2023 15:15,0,13.6,12.7,0,18.3828,8.3,9.8,7.60833,0,12.3,13.5,0
27/1/2023 15:30,0,13.6,12.7,0,8.33382,7.6,8.3,7.73889,0,12.3,13.5,0
27/1/2023 15:45,0,13.6,12.7,0,8.79862,7.5,8.4,7.45556,0,12.3,13.6,0
27/1/2023 16:00,0,13.6,12.7,0,8.62984,7.4,8.3,7.36667,0,12.3,13.6,0
27/1/2023 16:15,0,13.5,12.7,0,8.60316,7.6,8.7,7.38889,0,12.3,13.6,0
27/1/2023 16:30,0,13.5,12.7,0,8.87164,7.5,8.7,7.37222,0,12.3,13.6,0
27/1/2023 16:45,0,13.4,12.6,0,9.30209,7.5,8.7,7.38889,0,12.3,13.5,0
27/1/2023 17:00,0,13.4,12.6,0,9.84435,7.6,8.9,7.41111,0,12.3,13.5,0
27/1/2023 17:15,0,13.3,12.6,0,5.16696,7.3,8.3,7.77222,0,12.2,13.5,0
27/1/2023 17:30,0,13.2,12.5,0,8.02965,7.2,8.3,7.68611,0,12,13.4,0
27/1/2023 17:45,0,13.1,12.5,0,6.22682,7.4,8.3,7.40556,0,12,13.4,0
27/1/2023 18:00,0,13,12.3,0,8.2464,7.6,8.7,7.41667,0,11.9,13.4,0
27/1/2023 18:15,0,13,12.3,0,10.6118,7.5,8.7,7.38333,0,11.9,13.4,0
27/1/2023 18:30,0,12.8,12.3,0,10.797,7.5,8.7,7.42222,0,11.9,13.2,0
27/1/2023 18:45,0,12.7,12.2,0,7.3139,7.4,8.4,7.80278,0,11.8,13.1,0
27/1/2023 19:00,0,12.6,12.1,0,0,9.2,9.5,7.75278,0,11.8,13.1,0
27/1/2023 19:15,0,12.6,12.1,0,0,6.6,8,7.39722,0,11.7,13,0
27/1/2023 19:30,0,12.6,11.9,0,18.3313,8,10.5,7.43333,0,11.5,13,0
27/1/2023 19:45,0,12.4,11.9,0,0,8,8.3,7.43889,0,11.5,13,0
27/1/2023 20:00,0,12.4,11.9,0,13.1142,6.8,8.4,7.79444,0,11.5,12.9,0
27/1/2023 20:15,0,12.3,11.9,0,0,9,9.2,7.48889,0,11.5,12.9,0
27/1/2023 20:30,0,12.3,11.9,0,3.90176,7.1,8,7.43333,0,11.5,12.7,0
27/1/2023 20:45,0,12.3,11.8,0,7.99067,7.2,8.3,7.42222,0,11.4,12.7,0
27/1/2023 21:00,0,12.2,11.8,0,7.88322,7.2,8.3,7.41667,0,11.4,12.6,0
27/1/2023 21:15,0,12.2,11.7,0,8.08661,7.1,8.3,7.80278,0,11.3,12.6,0
27/1/2023 21:30,0,12.1,11.7,0,5.96891,7,8,7.40556,0,11.3,12.6,0
27/1/2023 21:45,0,12.1,11.6,0,6.95775,7.1,8.2,7.42778,0,11.2,12.6,0
27/1/2023 22:00,0,11.9,11.6,0,7.48833,7.1,8.3,7.42222,0,11.2,12.5,0
27/1/2023 22:15,0,11.9,11.5,0,7.67952,7.4,8.5,7.43333,0,11.1,12.5,0
27/1/2023 22:30,0,11.9,11.5,0,6.04065,7,7.9,7.675,0,11.1,12.3,0
27/1/2023 22:45,0,11.9,11.4,0,7.12752,7.1,8.2,7.42222,0,11,12.3,0
27/1/2023 23:00,0,11.9,11.4,0,8.1012,7.3,8.3,7.42778,0,11,12.3,0
27/1/2023 23:15,0,11.8,11.3,0,6.54472,7,7.9,7.42778,0,11,12.3,0
27/1/2023 23:30,0,11.8,11.3,0,7.5183,7.1,8.2,7.42778,0,10.9,12.2,0
27/1/2023 23:45,0,11.8,11.3,0,7.71904,7.4,8.5,7.44167,0,10.9,12.2,0
28/1/2023 0:00,0,11.7,11.2,0,6.1249,7,7.9,7.4,0,10.9,12.1,0
28/1/2023 0:15,0,11.7,11.2,0,0,8.3,8.3,0,0,10.8,12.1,0
28/1/2023 0:30,0,11.7,11.2,0,0,8.5,8.5,0,15.8991,7.1,10.1,7.26389
28/1/2023 0:45,0,11.5,11.1,0,0,8.7,8.5,0,6.26805,8.1,8.8,6.95278
28/1/2023 1:00,0,11.5,11.1,0,0,8.7,8.7,0,5.27956,6.6,7.6,7.00833
28/1/2023 1:15,0,11.5,11.1,0,0,8.8,8.7,0,6.59479,6.6,8,6.94167
28/1/2023 1:30,0,11.5,11.1,0,0,8.8,8.7,0,6.80985,6.8,8,6.94167
28/1/2023 1:45,0,11.5,11,0,0,8.9,8.7,0,6.51624,6.6,7.8,7.26389
28/1/2023 2:00,0,11.5,11,0,0,8.9,8.7,0,5.99311,6.6,7.7,6.94167
28/1/2023 2:15,0,11.5,11,0,0,9,8.7,0,6.42473,6.7,8,6.94167
28/1/2023 2:30,0,11.4,11,0,0,9,8.8,0,6.77243,7.4,8.3,6.93611
28/1/2023 2:45,0,11.4,11,0,0,9.1,8.8,0,5.3122,6.6,7.6,7.24722
28/1/2023 3:00,0,11.3,11,0,0,9.1,8.8,0,5.91977,6.6,7.8,6.94722
28/1/2023 3:15,0,11.3,11,0,0,9.1,8.8,0,6.32078,6.8,8,6.94722
28/1/2023 3:30,0,11.3,10.9,0,0,9.2,8.9,0,5.73614,6.6,7.9,7.28056
28/1/2023 3:45,0,11.2,10.9,0,0,9.2,8.9,0,5.75009,6.6,7.8,6.94167
28/1/2023 4:00,0,11.2,10.9,0,0,9.2,8.9,0,6.46348,6.7,8,6.94167
28/1/2023 4:15,0,11.1,10.9,0,0,9.1,8.9,0,6.68407,7.6,8.4,6.95833
28/1/2023 4:30,0,11,10.8,0,0,9.1,8.9,0,4.97087,6.4,7.6,6.98611
28/1/2023 4:45,0,11,10.8,0,0,9.1,8.9,0,5.77028,6.6,7.8,6.93611
28/1/2023 5:00,0,10.9,10.8,0,0,9.1,8.9,0,6.08677,6.8,7.9,6.94167
28/1/2023 5:15,0,10.9,10.8,0,0,9.1,8.9,0,5.93448,7.5,8.3,6.94722
28/1/2023 5:30,0,10.8,10.8,0,0,9,8.9,0,4.2155,6.4,7.5,7.15833
28/1/2023 5:45,0,10.8,10.8,0,0,9,8.9,0,5.11942,6.9,7.9,6.94722
28/1/2023 6:00,0,10.7,10.8,0,0,9,8.9,0,5.73472,6.9,7.9,6.94722
28/1/2023 6:15,0,10.7,10.8,0,0,9,8.9,0,5.23304,7.4,8,6.94722
28/1/2023 6:30,0,10.6,10.8,0,0,9,8.9,0,4.82666,6.4,7.4,7.24722
28/1/2023 6:45,0,10.6,10.6,0,0,8.9,8.9,0,5.65086,6.4,7.7,6.94167
28/1/2023 7:00,0,10.5,10.6,0,0,8.9,8.9,0,6.52412,6.6,7.9,6.94167
28/1/2023 7:15,0,10.5,10.6,0,0,8.9,8.9,0,6.66896,7.5,8.4,6.94722
28/1/2023 7:30,0,10.5,10.5,0,0,8.9,8.9,0,4.72865,6.9,7.7,7.25833
28/1/2023 7:45,0,10.5,10.5,0,0,8.9,8.9,0,4.91909,6.9,7.8,6.95278
28/1/2023 8:00,0,10.4,10.5,0,0,8.9,8.9,0,6.12061,6.8,7.8,6.94167
28/1/2023 8:15,0,10.4,10.5,0,0,8.9,9,0,5.42902,7.3,8,6.94722
28/1/2023 8:30,0,10.4,10.5,0,0,8.9,9,0,4.95573,6.4,7.4,7.25833
28/1/2023 8:45,0,10.4,10.5,0,0,9,9,0,6.54111,6.4,7.7,6.93611
28/1/2023 9:00,0,10.4,10.6,0,0,9,9.1,0,7.00819,6.6,7.9,6.93611
28/1/2023 9:15,0,10.5,10.6,0,0,9.2,9.1,0,7.06056,6.9,8,6.94722
28/1/2023 9:30,0,10.5,10.6,0,0,9.7,9.2,0,5.2247,6.6,7.9,7.26389
28/1/2023 9:45,0,10.5,10.8,0,0,10.7,9.4,0,6.59076,6.6,7.7,6.94167
28/1/2023 10:00,0,10.8,11.1,0,0,11.4,9.6,0,7.54234,6.6,8,6.93611
28/1/2023 10:15,0,11,11.1,0,0,11.8,9.8,0,7.86227,6.8,8.2,6.93611
28/1/2023 10:30,0,11,11.5,0,0,12.1,10,0,8.13077,7.6,8.7,6.94722
28/1/2023 10:45,0,11.3,12.3,0,0,11.5,10.1,0,6.62846,6.6,7.7,7.24722
28/1/2023 11:00,0,12.3,12.6,0,0,11.2,10.2,0,6.79271,6.6,7.9,6.94167
28/1/2023 11:15,0,13,12.8,0,0,11.1,10.4,0,7.85595,6.6,8.2,6.93333
28/1/2023 11:30,0,13.4,13.1,0,0,11.2,10.5,0,8.29922,6.6,8.2,6.94722
28/1/2023 11:45,0,13.7,13.4,0,0,11.5,10.8,0,8.97179,6.8,8.3,6.93333
28/1/2023 12:00,0,14.1,13.6,0,0,11.5,11,0,9.24358,7.2,8.6,6.94167
28/1/2023 12:15,0,14.3,13.7,0,0,11.7,11.2,0,9.81159,7.5,8.8,6.925
28/1/2023 12:30,0,14.5,13.8,0,0,11.7,11.4,0,9.41458,7.6,9,7.01944
28/1/2023 12:45,0,14.6,13.8,0,0,11.8,11.6,0,9.97373,6.7,8.3,7.24167
28/1/2023 13:00,0,14.8,13.8,0,0,11.9,11.8,0,8.70456,6.6,8,7.23333
28/1/2023 13:15,0,14.9,13.8,0,0,11.9,12.1,0,7.40244,6.6,8,7.23333
28/1/2023 13:30,0,14.9,13.9,0,0,11.9,12.2,0,7.36462,6.6,8,7.1
28/1/2023 13:45,0,15,13.9,0,0,12.1,12.3,0,7.4673,6.6,8,6.93611
28/1/2023 14:00,0,15,14,0,0,12.3,12.5,0,8.58923,6.6,8.2,6.925
28/1/2023 14:15,0,15.2,14.1,0,0,12.3,12.6,0,8.48204,6.6,8.3,6.925
28/1/2023 14:30,0,15,14,0,0,12.4,12.3,0,8.40028,6.6,8.3,6.925
28/1/2023 14:45,0,14.8,14,0,0,12.4,12.3,0,8.43041,6.6,8.3,6.925
28/1/2023 15:00,0,14.4,13.9,0,0,12.4,12.3,0,9.29412,6.7,8.3,6.93333
28/1/2023 15:15,0,14.1,13.9,0,0,12.3,12.3,0,11.3303,7.1,8.9,6.925
28/1/2023 15:30,0,14,13.9,0,0,12.3,12.3,0,9.42608,6.6,8.3,6.925
28/1/2023 15:45,0,13.9,13.9,0,0,12.3,12.5,0,7.8982,7.3,8.7,6.93611
28/1/2023 16:00,0,13.7,13.9,0,0,12.3,12.5,0,11.4512,7,8.6,6.93333
28/1/2023 16:15,0,13.7,13.9,0,0,12.3,12.6,0,23.4192,7.6,10.6,6.93611
28/1/2023 16:30,0,13.6,13.9,0,0,12.2,12.6,0,9.55988,7.2,8.8,6.93611
28/1/2023 16:45,0,13.5,13.8,0,0,12.2,12.6,0,8.75311,7.4,8.7,6.94167
28/1/2023 17:00,0,13.4,13.8,0,0,12.1,12.6,0,4.35657,6.4,8,6.93333
28/1/2023 17:15,0,13.4,13.8,0,0,11.9,12.6,0,8.3277,6.6,8.3,6.93333
28/1/2023 17:30,0,13.3,13.8,0,0,11.9,12.6,0,8.6169,6.6,8.2,6.93611
28/1/2023 17:45,0,13.2,13.8,0,0,11.9,12.6,0,9.33747,7.1,8.7,6.93611
28/1/2023 18:00,0,13.1,13.7,0,0,11.8,12.7,0,8.46931,6.6,8,6.93333
28/1/2023 18:15,0,13,13.7,0,0,11.5,12.7,0,0,8.7,8.7,6.94722
28/1/2023 18:30,0,12.8,13.6,0,0,11.5,12.6,0,21.7953,5.8,9.7,6.925
28/1/2023 18:45,0,12.7,13.6,0,0,11.3,12.6,0,13.6807,6.7,9.9,6.94167
28/1/2023 19:00,0,12.6,13.5,0,0,11.2,12.6,0,0,8.7,8.7,6.95278
28/1/2023 19:15,0,12.6,13.5,0,0,11.1,12.6,0,0,5.5,7.8,7.26667
28/1/2023 19:30,0,12.3,13.4,0,0,11,12.6,0,10.9804,6.8,9.6,6.94167
28/1/2023 19:45,0,12.3,13.4,0,0,10.9,12.6,0,10.099,7,8.7,6.94722
28/1/2023 20:00,0,12.2,13.4,0,0,10.8,12.6,0,4.85787,6.4,7.6,7.25
28/1/2023 20:15,0,12.1,13.2,0,0,10.7,12.5,0,5.32171,6.6,7.9,6.93611
28/1/2023 20:30,0,11.9,13.1,0,0,10.6,12.5,0,6.12405,7.2,8.2,6.94167
28/1/2023 20:45,0,11.9,13.1,0,0,10.6,12.3,0,4.77647,6.4,7.6,7.03056
28/1/2023 21:00,0,11.9,13,0,0,10.5,12.3,0,5.55969,6.6,7.9,6.93611
28/1/2023 21:15,0,11.7,13,0,0,10.5,12.3,0,4.75761,7.6,8.4,6.95833
28/1/2023 21:30,0,11.7,13,0,0,10.4,12.3,0,4.08983,6.4,7.5,6.94167
28/1/2023 21:45,0,11.5,12.8,0,0,10.2,12.2,0,6.82223,6.9,8.3,6.93611
28/1/2023 22:00,0,11.5,12.7,0,0,10.2,12.2,0,4.81065,6.8,7.8,6.94167
28/1/2023 22:15,0,11.4,12.7,0,0,10.1,12.1,0,5.80204,7,7.9,6.93611
28/1/2023 22:30,0,11.3,12.6,0,0,10.1,11.9,0,4.7408,6.6,7.3,6.93611
28/1/2023 22:45,0,11.2,12.6,0,0,10,11.9,0,5.78868,7.1,8,6.95278
28/1/2023 23:00,0,11.2,12.5,0,0,10,11.9,0,5.74084,6.4,7.4,6.94167
28/1/2023 23:15,0,11.1,12.5,0,0,9.8,11.9,0,6.37948,7,8,7.26667
28/1/2023 23:30,0,11,12.3,0,0,9.8,11.8,0,6.59393,6.6,7.8,6.94167
28/1/2023 23:45,0,10.9,12.3,0,0,9.8,11.7,0,5.20375,6.6,7.5,6.93611
29/1/2023 0:00,0,10.8,12.2,0,0,9.7,11.6,0,5.72546,7.5,8.2,6.94722
29/1/2023 0:15,0,10.7,12.2,0,0,9.6,11.6,0,0,7.5,7.5,0
29/1/2023 0:30,13.1746,7,9.8,6.69722,0,9.6,11.5,0,0,7.6,7.5,0
29/1/2023 0:45,3.5611,6.9,7.4,6.38333,0,9.5,11.5,0,0,7.6,7.6,0
29/1/2023 1:00,5.4624,7.6,8.5,6.70556,0,9.4,11.3,0,0,7.6,7.6,0
29/1/2023 1:15,5.03016,7,7.9,6.38333,0,9.4,11.2,0,0,7.6,7.6,0
29/1/2023 1:30,4.56154,6.6,7.6,6.38333,0,9.4,11,0,0,7.6,7.6,0
29/1/2023 1:45,4.10423,6.6,7.4,6.39722,0,9.3,10.9,0,0,7.6,7.6,0
29/1/2023 2:00,3.3698,6.6,7.2,6.425,0,9.3,10.8,0,0,7.6,7.6,0
29/1/2023 2:15,5.22055,7.3,8,6.39722,0,9.2,10.6,0,0,7.6,7.6,0
29/1/2023 2:30,4.81284,6.9,7.9,6.39722,0,9.2,10.5,0,0,7.6,7.6,0
29/1/2023 2:45,4.57272,6.6,7.5,6.4,0,9.1,10.5,0,0,7.6,7.6,0
29/1/2023 3:00,3.65706,6.6,7.2,6.4,0,9.1,10.4,0,0,7.6,7.6,0
29/1/2023 3:15,3.24629,6.6,7.2,6.51667,0,9,10.2,0,0,7.6,7.6,0
29/1/2023 3:30,4.46168,7.6,8.4,6.71944,0,9,10.1,0,0,7.6,7.6,0
29/1/2023 3:45,5.16148,6.8,7.6,6.41667,0,8.9,10.1,0,0,7.6,7.5,0
29/1/2023 4:00,5.06353,6.8,7.6,6.41667,0,8.9,9.9,0,0,7.5,7.5,0
29/1/2023 4:15,3.87715,6.8,7.5,6.40833,0,8.8,9.9,0,0,7.5,7.5,0
29/1/2023 4:30,3.22088,6.6,7.1,6.39722,0,8.7,9.8,0,0,7.5,7.5,0
29/1/2023 4:45,3.391,6.6,7.1,6.71389,0,8.7,9.7,0,0,7.5,7.5,0
29/1/2023 5:00,4.66579,7,7.6,6.43056,0,8.7,9.6,0,0,7.5,7.5,0
29/1/2023 5:15,4.2735,6.6,7.5,6.41389,0,8.7,9.6,0,0,7.6,7.5,0
29/1/2023 5:30,3.25811,6.6,7.2,6.425,0,8.7,9.6,0,0,7.6,7.5,0
29/1/2023 5:45,5.2645,6.9,7.8,6.41667,0,8.7,9.5,0,0,7.6,7.5,0
29/1/2023 6:00,4.33411,6.6,7.5,6.4,0,8.7,9.5,0,0,7.6,7.6,0
29/1/2023 6:15,3.21923,6.6,7.2,6.73611,0,8.7,9.4,0,0,7.6,7.6,0
29/1/2023 6:30,5.09592,6.8,7.8,6.40833,0,8.7,9.4,0,0,7.6,7.6,0
29/1/2023 6:45,3.79164,6.6,7.3,6.41667,0,8.5,9.3,0,0,7.6,7.6,0
29/1/2023 7:00,3.86351,6.7,7.6,6.74722,0,8.5,9.3,0,0,7.6,7.6,0
29/1/2023 7:15,4.69972,6.7,7.6,6.425,0,8.4,9.2,0,0,7.6,7.6,0
29/1/2023 7:30,3.80761,6.6,7.2,6.4,0,8.3,9.1,0,0,7.6,7.6,0
29/1/2023 7:45,3.83565,6.6,7.3,6.48333,0,8.3,9.1,0,0,7.6,7.6,0
29/1/2023 8:00,6.07824,6.8,7.6,6.41667,0,8.4,9.1,0,0,7.6,7.6,0
29/1/2023 8:15,4.86056,6.6,7.5,6.41667,0,8.4,9.1,0,0,7.6,7.6,0
29/1/2023 8:30,3.61055,6.6,7.3,6.73056,0,8.5,9.1,0,0,7.8,7.6,0
29/1/2023 8:45,5.2693,7.1,8,6.41389,0,8.5,9.1,0,0,7.8,7.7,0
29/1/2023 9:00,4.42378,6.6,7.3,6.39722,0,8.7,9.1,0,0,7.9,7.7,0
29/1/2023 9:15,5.92155,6.8,7.9,6.425,0,8.8,9.1,0,0,7.9,7.8,0
29/1/2023 9:30,5.50547,6.7,7.8,6.4,0,9.4,9.2,0,0,8,7.8,0
29/1/2023 9:45,5.6322,8,8.5,6.425,0,10.4,9.3,0,0,8,7.9,0
29/1/2023 10:00,5.71229,6.6,7.6,6.40833,0,10.9,9.5,0,0,8,8,0
29/1/2023 10:15,7.16769,8,8.7,6.60556,0,11.3,9.7,0,0,8.3,8,0
29/1/2023 10:30,5.64379,6.6,7.9,6.375,0,11.5,9.9,0,0,8.3,8,0
29/1/2023 10:45,7.91125,7.9,8.9,6.65556,0,10.9,10.1,0,0,8.4,8.2,0
29/1/2023 11:00,7.11906,6.8,8,6.36389,0,10.7,10.2,0,0,8.5,8.3,0
29/1/2023 11:15,7.58868,7.5,8.4,6.34167,0,10.8,10.5,0,0,8.7,8.4,0
29/1/2023 11:30,5.99702,6.8,7.9,6.325,0,10.9,10.6,0,0,8.7,8.6,0
29/1/2023 11:45,9.6408,7,8.4,6.31944,0,11.3,10.8,0,0,8.9,8.9,0
